rollout_corr/rollout_rs_eff_sample_size,val-aux/aime24/reward/worst@4/std,timing_s/agent_loop/generate_sequences/max,training/global_step,mining/kept_token_ratio,val-aux/aime24/reward/std@8,rollout_corr/rollout_rs_seq_masked_fraction,val-aux/brumo25/reward/worst@8/mean,timing_s/update_actor,timing_s/adv,val-aux/hmmt25/reward/worst@4/std,rollout_corr/rollout_rs_ratio_fraction_low,rollout_corr/rollout_rs_min,val-aux/hmmt25/reward/best@4/std,val-aux/num_turns/min,rollout_corr/rollout_rs_mean,rollout_corr/log_ppl_abs_diff,rollout_corr/rollout_rs_masked_fraction,actor/is_ratio_mean,critic/returns/max,val-aux/brumo25/reward/worst@2/mean,response_length_non_aborted/mean,val-aux/aime25/reward/best@4/std,rollout_corr/rollout_rs_seq_fraction_high,val-aux/brumo25/reward/best@2/mean,val-aux/aime24/reward/best@2/mean,rollout_corr/k3_kl,perf/max_memory_allocated_gb,critic/score/min,timing_s/agent_loop/slowest/tool_calls,val-aux/brumo25/reward/std@8,val-aux/hmmt25/reward/best@2/mean,rollout_corr/rollout_log_ppl,val-aux/aime25/reward/worst@8/mean,timing_s/old_log_prob_pre,response_length/clip_ratio,val-aux/aime24/reward/worst@2/std,num_turns/max,val-aux/aime24/reward/worst@8/mean,val-aux/hmmt25/reward/std@8,training/rollout_probs_diff_std,critic/advantages/min,response_length/mean,rollout_corr/rollout_is_catastrophic_token_fraction,val-aux/hmmt25/reward/worst@2/std,critic/returns/min,num_turns/mean,perf/total_num_tokens,timing_s/agent_loop/tool_calls/max,val-aux/aime25/reward/worst@4/std,rollout_corr/rollout_is_veto_fraction,rollout_corr/rollout_rs_seq_max_deviation,distill/teacher_kl,critic/advantages/max,timing_s/agent_loop/generate_sequences/mean,training/rollout_probs_diff_valid,timing_s/agent_loop/generate_sequences/min,val-aux/aime24/reward/best@4/std,val-aux/hmmt25/reward/worst@8/mean,response_length/max,prompt_length/min,val-aux/num_turns/mean,val-aux/aime25/reward/best@2/mean,val-aux/aime24/reward/worst@4/mean,rollout_corr/chi2_token,response/aborted_ratio,val-core/beyondaime/reward/best@8/std,rollout_corr/rollout_rs_seq_min,response_length_non_aborted/min,rollout_corr/rollout_rs_seq_mean,timing_s/agent_loop/slowest/generate_sequences,rollout_corr/rollout_rs_max,val-aux/beyondaime/reward/best@2/mean,actor/lr,timing_per_token_ms/adv,val-aux/brumo25/reward/worst@4/mean,val-core/hmmt25/reward/best@8/std,timing_s/agent_loop/tool_calls/min,critic/rewards/mean,response_length/min,training/rollout_actor_probs_pearson_corr,val-aux/beyondaime/reward/worst@2/mean,timing_per_token_ms/gen,val-aux/aime25/reward/worst@2/std,val-aux/aime25/reward/worst@4/mean,val-aux/beyondaime/reward/best@4/mean,val-core/aime24/reward/mean@8,val-core/aime25/reward/mean@8,prompt_length/max,rollout_corr/ppl_ratio,rollout_corr/log_ppl_diff_max,val-core/aime25/reward/best@8/mean,val-aux/aime24/reward/best@4/mean,val-aux/beyondaime/reward/best@4/std,num_turns/min,timing_s/save_checkpoint,training/rollout_probs_diff_max,val-aux/hmmt25/reward/best@4/mean,timing_per_token_ms/update_actor,rollout_corr/kl,val-aux/aime24/reward/worst@8/std,response_length_non_aborted/max,perf/time_per_step,critic/rewards/max,rollout_corr/rollout_rs_seq_std,critic/rewards/min,val-aux/hmmt25/reward/worst@8/std,perf/max_memory_reserved_gb,rollout_corr/training_ppl,val-core/avg/reward/mean@8,timing_s/step,adv/mean,perf/mfu/actor,val-aux/beyondaime/reward/best@2/std,critic/score/max,timing_s/reward,timing_s/agent_loop/slowest/response_length,val-aux/num_turns/max,val-aux/aime25/reward/worst@2/mean,actor/grad_norm,mining/type,timing_s/agent_loop/slowest/prompt_length,timing_s/gen,perf/cpu_memory_used_gb,training/rollout_probs_diff_mean,val-aux/hmmt25/reward/best@2/std,val-core/aime24/reward/best@8/mean,rollout_corr/rollout_ppl,val-core/aime25/reward/best@8/std,val-aux/aime24/reward/worst@2/mean,critic/advantages/mean,val-aux/beyondaime/reward/worst@4/mean,val-aux/aime25/reward/std@8,val-core/beyondaime/reward/best@8/mean,val-aux/aime25/reward/best@2/std,critic/score/mean,prompt_length/mean,timing_s/start_profile,perf/throughput,val-aux/brumo25/reward/worst@8/std,rollout_corr/log_ppl_diff_min,_step,val-aux/aime25/reward/best@4/mean,val-aux/brumo25/reward/best@2/std,rollout_corr/rollout_rs_ratio_fraction_high,mining/masked_adv_mean,timing_s/stop_profile,actor/pg_loss,val-core/hmmt25/reward/mean@8,val-core/beyondaime/reward/mean@8,val-aux/beyondaime/reward/worst@8/std,val-aux/brumo25/reward/worst@2/std,val-aux/aime25/reward/worst@8/std,val-aux/hmmt25/reward/worst@2/mean,val-aux/brumo25/reward/best@4/mean,val-aux/brumo25/reward/best@4/std,val-aux/beyondaime/reward/worst@2/std,actor/entropy,rollout_corr/log_ppl_diff,val-core/avg/reward/best@8/mean,val-aux/brumo25/reward/worst@4/std,val-aux/beyondaime/reward/std@8,training/epoch,rollout_corr/training_log_ppl,val-core/aime24/reward/best@8/std,timing_s/agent_loop/tool_calls/mean,val-core/brumo25/reward/mean@8,rollout_corr/chi2_seq,_timestamp,_runtime,val-core/brumo25/reward/best@8/mean,rollout_corr/rollout_rs_seq_fraction_low,prompt_length/clip_ratio,val-aux/aime24/reward/best@2/std,timing_s/testing,critic/returns/mean,val-core/hmmt25/reward/best@8/mean,val-aux/beyondaime/reward/worst@8/mean,rollout_corr/rollout_rs_std,val-core/brumo25/reward/best@8/std,response_length_non_aborted/clip_ratio,val-core/avg/reward/best@8/std,val-aux/beyondaime/reward/worst@4/std,val/generations,val-aux/hmmt25/reward/worst@4/mean,rollout_corr/rollout_rs_seq_max
,0.03651130202282829,,,,0.08489397614953827,,0.08000000000000002,,,0.0,,,0.0,2.0,,,,,,0.1332,,0.08741906368117766,,0.21846666666666664,0.11643333333333335,,,,,0.09171111684209032,0.0,,6.666666666666667e-05,,,0.06419458443720036,,0.004033333333333334,0.0,,,,,0.0,,,,,0.013406281163651779,,,,,,,,0.06315917998283345,0.0,,,2.0,0.07816666666666666,0.016666666666666666,,,0.034645799478389555,,,,,,0.048799999999999996,,,0.09883333333333333,0.0,,,,,0.01682,,0.043182142311632796,0.0026,0.06933,0.07916666666666666,0.04583333333333333,,,,0.1594666666666667,0.1497666666666667,0.04458279965827279,,,,0.0,,,0.014779469984562444,,,,,,0.0,,,0.0665,,,,0.04570139036207549,,,,2.0,0.014333333333333335,,,,,,,0.0,0.17539999999999997,,0.06959627818556326,0.04179999999999999,,0.01115,0.07860607151445534,0.08972000000000001,0.08965529866370678,,,,,0.025633937031771185,,0,0.11873333333333332,0.07534202748132439,,,,,0.0,0.0325,0.0008629699691405949,0.08152720748045832,0.0014892205269125785,0.0,0.2508666666666667,0.04350295986599705,0.021768654437822076,,,0.137784,0.054640762171238304,0.03936755593367955,,,0.0412364967622846,,0.175,,1769951760.415258,518.287151585,0.2643333333333333,,,0.08013575318913914,,,0.0,0.010039999999999999,,0.015055234890144875,,0.032106761863276455,0.007215694064579544,"{'artifact_path': 'wandb-client-artifact://9lm20bvmura2dk9jab8avwhqr0khn3m8imbsir73gb70aclhyqdhjsp14p0pqkvfd6oqhxkis1waba14cwbewwfmp7ny4456famo3k54shvhhvm2sk4zyky81wu9cd3m/val/generations.table.json', 'log_mode': 'IMMUTABLE', 'nrows': 1, 'size': 27774, 'path': 'media/table/val/generations_0_6114d711aaf88b1f40af.table.json', 'sha256': '6114d711aaf88b1f40afa09389222c6409b16a4ebfc5419749f8ccb11e148b11', '_type': 'table-file', '_latest_artifact_path': 'wandb-client-artifact://714phioemno6hv4jpimexw232n9kman4w1fnt2eno1m6b5oa7c61c2cvmvmfze0hpza581cv0s97tllouinuqwco3ndon3l7vwzjzb7hpt5ttjog9oy78d87zu514bva:latest/val/generations.table.json', 'ncols': 31}",0.0,
0.9986763853963808,,0.0,1.0,0.30000051856040955,,0.0087890625,,92.10754949599504,1.9816179199988255,,4.396767508296762e-06,9.714512270875275e-05,,,1.0000182390213013,0.001938721382884978,7.594416729261866e-06,1.0,5.23647403717041,,1221.6005859375,,0.0,,,0.0006682575626655307,156.62630081176758,-7642.2646484375,0.0,,,1.0134409919846803,,21.845169291002094,0.029296875,,2.0,,,0.008974166586995125,-25.183622360229492,1221.6005859375,0.0,,-25.183622360229492,2.0,2694882.0,0.0,,0.0,0.11906147003173828,0.40413185954093933,5.23647403717041,0.0,1.0,0.0,,,8192.0,36.0,,,,0.001348897349089384,0.0,,0.8809385299682617,2.0,1.0000911951065063,0.0,4.033236503601074,,1e-05,0.0007353264150336919,,,0.0,-493.687744140625,2.0,0.999707043170929,,0.06984971335314455,,,,,,269.0,1.0007008635438979,0.12942075729370117,,,,2.0,,0.6471464037895203,,0.0341786948356162,0.0006654140174902068,,8192.0,309.94657642400125,-35.37006759643555,0.0058089313097298145,-7642.2646484375,,162.9296875,45.36705826129764,,309.94657642400125,-1.2100570323525517e-08,0.09526144940704667,,-35.37006759643555,18.96462577499915,1812.0,,,2.8517918586730957,kl,102.0,174.75266715600446,339.84130859375,0.003019865369424224,,,45.404299075715244,,,-0.16131240129470825,,,,,-493.687744140625,94.259765625,0.000258529995335266,2173.66653238448,,-0.08941507339477539,1,,,3.1976489935914287e-06,-0.5377070903778076,4.889701085630804e-05,0.0013450576525428914,,,,,,,,,,1.2280598878860474,0.0006840964563252783,,,,0.0,1.0141250877641141,,0.0,,1.4354880438186228,1769952070.9758334,1211.814651619,,0.0,0.0,,,-1.4771966760918076e-08,,,0.03640725463628769,,0.029296875,,,,,1.0967979431152344
0.951403996083512,,0.0,2.0,0.30000054836273193,,0.4306640625,,162.57285444799345,2.473716370994225,,0.08877192437648773,2.06115369216775e-09,,,1.0345282554626465,0.0014207056542545615,0.09725356847047806,1.0,5.371079921722412,,3314.37158203125,,0.0029296875,,,0.00042879388468008983,174.73867273330688,-13231.5947265625,0.0,,,1.388074564281851,,48.2933791079995,0.23388671875,,2.0,,,0.18973931670188904,-32.132530212402344,3314.37158203125,0.0,,-32.132530212402344,2.0,6993381.0,0.0,,0.0,35.62453842163086,0.2687927484512329,5.371079921722412,0.0,1.0,0.0,,,8192.0,34.0,,,,0.0008900156244635582,0.0,,0.5945638418197632,2.0,1.0137461423873901,0.0,291368.5,,1e-05,0.00035372252291048135,,,0.0,-890.8790283203125,2.0,0.8789193630218506,,0.06514597383612765,,,,,,454.0,1.0006977673619986,0.08449649810791016,,,,2.0,,1.0,,0.023246674884150234,0.000413147909156919,,8192.0,693.3503662040021,8326.830078125,1.0289555788040161,-13231.5947265625,,181.205078125,45.84265896119177,,693.3503662040021,6.852855616301667e-09,0.1629300402440131,,8326.830078125,37.43552911101142,7370.0,,,2.4972736835479736,kl,65.0,442.1999910220038,413.54730224609375,0.08158406615257263,,,45.85424408316612,,,-0.13782869279384613,,,,,-890.8790283203125,100.365234375,6.860800203867257e-05,2521.5898558934205,,-0.03900861740112305,2,,,0.00848164688795805,-0.4594281315803528,5.040100950282067e-05,0.0011139066823488974,,,,,,,,,,1.3846442699432373,0.0006908026272185452,,,,0.0,1.3887653616257012,,0.0,,68.207462023478,1769952764.5034256,2395.449248106,,0.0,0.0,,,7.156652159778787e-09,,,0.21012112498283386,,0.23388671875,,,,,36.62453842163086
0.9701550898166889,,0.0,3.0,0.3000003695487976,,0.66796875,,250.38927957399574,2.9771547069976805,,0.07092616707086563,2.06115369216775e-09,,,0.9410318732261658,0.0005649074599887172,0.07277145981788635,1.0,14.627915382385254,,5361.525390625,,0.0029296875,,,0.0001438581830655039,186.52737379074097,-22270.470703125,0.0,,,0.3086422164924443,,76.3852061110083,0.53466796875,,2.0,,,0.19837720692157745,-46.96040344238281,5361.525390625,0.0,,-46.96040344238281,2.0,11181812.0,0.0,,0.0,11.95592212677002,0.0868794396519661,14.627915382385254,0.0,1.0,0.0,,,8192.0,38.0,,,,0.00027280906215310097,0.0,,0.6150469779968262,8.0,0.9603468179702759,0.0,98579.359375,,1e-05,0.00026624975513786855,,,0.0,-465.80633544921875,8.0,0.6495832204818726,,0.07237388101840395,,,,,,342.0,1.0003557070158422,0.019863605499267578,,,,2.0,,1.0,,0.02239254957729532,0.00015809440915148798,,8192.0,1183.4681695400068,8848.1123046875,0.32395070791244507,-22270.470703125,,193.056640625,2.7759066820144653,,1183.4681695400068,9.975352988078612e-09,0.17782807604083223,,8848.1123046875,58.579477431994746,8192.0,,,0.6665883660316467,kl,78.0,794.6944526300067,460.63641357421875,0.09534932672977448,,,2.755175714381039,,,-0.07574685662984848,,,,,-465.80633544921875,98.34375,3.356800880283117e-05,2362.085497480294,,-0.0362544059753418,3,,,0.0018452872755005956,-0.25248920917510986,5.0816001021303236e-05,0.0006175642114563118,,,,,,,,,,0.3815145790576935,0.0003546752089960137,,,,0.0,0.30899689329089597,,0.0,,4.770629102829844,1769953948.1379716,3572.038319396,,0.0,0.0,,,9.447810533913525e-09,,,0.1615113466978073,,0.53466796875,,,,,12.95592212677002
0.9730848102355348,,0.0,4.0,0.3000018894672394,,0.65771484375,,249.18081316599273,2.9865309610031545,,0.06588652729988098,2.06115369216775e-09,,,0.9211544394493103,0.00046703305162054676,0.0669826790690422,1.0,10.96568489074707,,5395.76611328125,,0.0009765625,,,0.0001169815262613838,186.52737379074097,-29267.59765625,0.0,,,0.1872370860655792,,78.4432562669972,0.54150390625,,2.0,,,0.1956637054681778,-48.37409210205078,5395.76611328125,0.0,,-48.37409210205078,2.0,11243373.0,0.0,,0.0,3.2321815490722656,0.06883867084980011,10.96568489074707,0.0,1.0,0.0,,,8192.0,37.0,,,,0.00019661523401737213,0.0,,0.4731284976005554,78.0,0.9467272758483887,0.0,27644.587890625,,1e-05,0.0002656258901135055,,,0.0,-371.4373779296875,78.0,0.5628378987312317,,0.0711692208932254,,,,,,541.0,1.0003268108703196,0.011816143989562988,,,,2.0,,1.0,,0.02216246078165269,0.00013567586313723012,,8192.0,1176.42428342301,4798.0712890625,0.11510387808084488,-29267.59765625,,193.056640625,1.2565511791035533,,1176.42428342301,7.57734819334388e-10,0.1799294959941103,,4798.0712890625,58.90180747100385,8192.0,,,1.3088974952697754,kl,115.0,786.4575393879932,458.8194580078125,0.09318181872367859,,,1.2560150772333145,,,-0.06710565090179443,,,,,-371.4373779296875,94.162109375,3.484899934846908e-05,2389.310803600012,,-0.007540464401245117,4,,,0.001096146646887064,-0.22368411719799042,4.544100374914706e-05,0.0005472285995153925,,,,,,,,,,0.29341793060302734,0.0003263836242126672,,,,0.0,0.18756346974987537,,0.0,,78.70581947127357,1769955124.7268457,4670.383043511,,0.00048828125,0.0,,,-5.683011283785788e-10,,,0.15348777174949646,,0.54150390625,,,,,4.232181549072266
0.9784943966359403,,0.0,5.0,0.30000039935112,,0.6904296875,,244.58026534700184,2.983355060001486,,0.042997028678655624,2.06115369216775e-09,,,0.9531470537185669,0.00051105610009472,0.04477066919207573,1.0,11.696335792541504,,5199.021484375,,0.00146484375,,,0.00022723382528511138,187.47035789489746,-5440.1171875,0.0,,,0.13278321060352027,,76.43189051900117,0.490234375,,2.0,,,0.1605815440416336,-61.100738525390625,5199.021484375,0.0,,-61.100738525390625,2.0,10846920.0,0.0,,0.0,8.431556701660156,0.1161385029554367,11.696335792541504,0.0,1.0,0.0,,,8192.0,40.0,,,,0.0004574377089738846,0.0,,0.557492733001709,227.0,0.9685389399528503,0.0,69746.4765625,,1e-05,0.00027504167634697095,,,0.0,-603.806640625,227.0,0.6716586947441101,,0.06727797853759633,,,,,,494.0,1.000351450406015,0.004249095916748047,,,,2.0,,1.0,,0.022548360764807138,0.0002271222708429832,,8192.0,1098.1798562920012,6368.97509765625,0.2463572472333908,-5440.1171875,,194.005859375,1.1490339068695903,,1098.1798562920012,1.5554492804881193e-08,0.17493635288892637,,6368.97509765625,57.39424645299732,658.0,,,0.7954400181770325,kl,84.0,716.3487351649965,465.254638671875,0.0707392543554306,,,1.1486009508371353,,,-0.124498151242733,,,,,-603.806640625,97.326171875,3.532900882419199e-05,2469.294974282394,,-0.0038582682609558105,5,,,0.001773639814928174,-0.4149932563304901,4.950400034431368e-05,0.0009979650524201134,,,,,,,,,,0.27736425399780273,0.00035112629240074966,,,,0.0,0.13313433568691835,,0.0,,11.319055631756783,1769956223.0715108,6289.596222561,,0.0,0.0,,,1.716274944385532e-08,,,0.13964951038360596,,0.490234375,,,,,9.431556701660156
0.9751051201746228,,0.0,6.0,0.3000001609325409,,0.9150390625,,328.6372763630061,3.552003514021635,,0.0500357560813427,2.06115369216775e-09,,,0.9560163021087646,0.00035013634544611705,0.05247482284903526,1.0,12.540002822875977,,7243.54052734375,,0.0029296875,,,0.0002285769943455307,192.02098083496094,-16687.931640625,0.0,,,0.10838309116661549,,103.09045065299142,0.81396484375,,2.0,,,0.16885492205619812,-56.59784698486328,7243.54052734375,0.0,,-56.59784698486328,2.0,15030811.0,0.0,,0.0,21.193748474121094,0.09800030291080475,12.540002822875977,0.0,1.0,0.0,,,8192.0,35.0,,,,0.0004572523757815361,0.0,,0.3818909525871277,523.0,0.9606051445007324,0.0,174407.03125,,1e-05,0.0002363148278573681,,,0.0,-709.869140625,523.0,0.6685633063316345,,0.07429335567525698,,,,,,742.0,1.0002623088657856,0.003697335720062256,,,,2.0,,1.0,,0.021864241148598442,0.00022947241986059908,,8192.0,1619.0289684809977,7392.3994140625,0.4936281442642212,-16687.931640625,,198.67578125,1.1181828984990716,,1619.0289684809977,-7.781197908229842e-09,0.18646423342975282,,7392.3994140625,81.1065394540201,1429.0,,,0.6070018410682678,kl,78.0,1102.1249182639876,484.43048095703125,0.07813965529203415,,,1.1178763676434755,,,-0.1188114732503891,,,,,-709.869140625,95.72265625,3.753599594347179e-05,2320.960787703227,,-0.002003401517868042,6,,,0.0024390670005232096,-0.3960380256175995,5.1009003072977066e-05,0.0009291099581787421,,,,,,,,,,0.298600435256958,0.0002621604573391778,,,,0.0,0.10864525171928108,,0.0,,13.7414477346465,1769957842.2845614,8041.850625508,,0.00048828125,0.0,,,-7.815935454402734e-09,,,0.14967553317546844,,0.81396484375,,,,,22.193748474121094
0.9662782059813446,,0.0,7.0,0.3000008463859558,,0.9765625,,351.83696412699646,3.7495973719924223,,0.05431957170367241,2.06115369216775e-09,,,0.9527913331985474,0.00042511160677349835,0.05996754392981529,1.0,11.82022476196289,,7759.71484375,,0.001953125,,,0.00036919525268785947,192.09886932373047,-3528.33984375,0.0,,,0.15223917964613065,,109.66556064298493,0.90234375,,2.0,,,0.15930131077766418,-57.18811798095703,7759.71484375,0.0,,-57.18811798095703,2.0,16086988.0,0.0,,0.0,2.657412052154541,0.1617702841758728,11.82022476196289,0.0,1.0,0.0,,,8192.0,39.0,,,,0.0007807938382029533,0.0,,0.7233885526657104,496.0,0.9547812938690186,0.0,22256.6484375,,1e-05,0.00023308262379461103,,,0.0,-1255.2911376953125,496.0,0.7719427943229675,,0.0754705750284919,,,,,,306.0,1.0003693215548992,0.004200726747512817,,,,2.0,,1.0,,0.021870903622666745,0.0003499827119526344,,8192.0,1752.0661851979967,6484.11962890625,0.10584122687578201,-3528.33984375,,198.67578125,1.167975532822311,,1752.0661851979967,4.837413580816019e-09,0.1873770332570346,,6484.11962890625,86.90906874099164,8192.0,,,1.0730667114257812,kl,96.0,1199.3705294129904,484.28314208984375,0.08222022652626038,,,1.167530189268291,,,-0.1558854877948761,,,,,-1255.2911376953125,95.259765625,4.092897870577872e-05,2295.43097970669,,-0.0021641552448272705,7,,,0.005647973157465458,-0.5196167826652527,4.735999391414225e-05,0.001218768121816538,,,,,,,,,,0.3931644856929779,0.0003691557169531734,,,,0.0,0.15260833426145837,,0.0,,46.18355325423181,1769959594.5393393,9923.783225652,,0.0,0.0,,,4.106081252785998e-09,,,0.1746644824743271,,0.90234375,,,,,3.657412052154541
0.9371290939172575,,0.0,8.0,0.30000045895576477,,0.99951171875,,371.417686744011,3.8857953469851054,,0.09382301568984985,2.06115369216775e-09,,,0.9850656986236572,0.0006482503013103269,0.10775890201330185,1.0,11.554577827453613,,8169.03857421875,,0.00732421875,,,0.0006852663177596696,192.2401237487793,-3703.38232421875,0.0,,,0.3059976164950058,,114.52354976700735,0.99169921875,,2.0,,,0.17177928984165192,-40.61989974975586,8169.03857421875,0.0,,-40.61989974975586,2.0,16931707.0,0.0,,0.0,9.102898597717285,0.2219219207763672,11.554577827453613,0.0,1.0,0.0,,,8192.0,36.0,,,,0.0015320582315325737,0.0,,0.7273786067962646,1082.0,0.9850556254386902,0.0,74989.859375,,1e-05,0.00022949814492922099,,,0.0,-1812.8887939453125,1082.0,0.8233240842819214,,0.07769157540508592,,,,,,484.0,1.0006086863577366,0.0036203861236572266,,,,2.0,,0.9999998807907104,,0.02193622218622204,0.000607645680929636,,8192.0,1881.7304387929908,1525.21337890625,0.36464717984199524,-3703.38232421875,,198.7890625,1.363115663640201,,1881.7304387929908,-7.850514904816919e-09,0.18799680060615492,,1525.21337890625,91.56713727200986,8192.0,,,1.8506073951721191,kl,87.0,1299.7948956179898,486.50225830078125,0.10630941390991211,,,1.362275430932641,,,-0.18916761875152588,,,,,-1812.8887939453125,98.396484375,3.6671990528702736e-05,2249.486250918676,,-0.0007785558700561523,8,,,0.013935883529484272,-0.6305577754974365,5.3055991884320974e-05,0.0014786080146222957,,,,,,,,,,0.6560050845146179,0.0006083904809202068,,,,0.0,0.30660600680857897,,0.0,,135.8995339279063,1769961476.4633312,11815.223538004,,0.0,0.0,,,-7.539766144759597e-09,,,0.23834165930747986,,0.99169921875,,,,,10.102898597717285
0.9289512338165125,,0.0,9.0,0.30000048875808716,,1.0,,372.28810086200247,3.9072850520024076,,0.10344129800796509,2.06115369216775e-09,,,0.9793794751167297,0.0007555215597676579,0.12055718898773193,1.0,9.08131217956543,,8192.0,,0.00537109375,,,0.0007977345967447036,193.34323406219482,-3396.242919921875,0.0,,,0.39774018060415983,,114.84982148601557,1.0,,2.0,,,0.1712062805891037,-35.46963882446289,8192.0,0.0,,-35.46963882446289,2.0,16974288.0,0.0,,0.0,3.3196024894714355,0.21539494395256042,9.08131217956543,0.0,1.0,0.0,,,8192.0,37.0,,,,0.0017278911545872688,0.0,,0.8023788928985596,8192.0,0.9793795347213745,0.0,27402.65625,,1e-05,0.00023018845043765062,,,0.0,-1764.515380859375,8192.0,0.8423054218292236,,0.07795459405946815,,,,,,1533.0,1.0007361406460404,0.0026953816413879395,,,,2.0,,0.9999996423721313,,0.021932472269941602,0.0007360521581176727,,8192.0,1891.2437862110091,178.57521057128906,0.15356355905532837,-3396.242919921875,,200.119140625,1.4946651607751846,,1891.2437862110091,-1.8664726653128128e-08,0.18811067341131746,,178.57521057128906,91.79090435398393,8192.0,,,2.0452287197113037,kl,123.0,1307.861062728014,491.458740234375,0.10527519881725311,,,1.4935551984235644,,,-0.1842840313911438,,,,,-1764.515380859375,96.2265625,4.710399662144482e-05,2243.7995730321663,,-0.000944674015045166,9,,,0.017115890979766846,-0.6142790913581848,4.860898479819298e-05,0.0014400033387573785,,,,,,,,,,0.7483447194099426,0.0007357514878094662,,,,0.0,0.3984759310260415,,0.0,,256.4096694937907,1769963367.9122207,14860.46690323,,0.0,0.0,,,-1.840825269994184e-08,,,0.25549861788749695,,1.0,,,,,4.3196024894714355
