actor/grad_norm,prompt_length/min,perf/max_memory_reserved_gb,val-core/aime24/reward/best@8/mean,critic/score/max,val-aux/hmmt25/reward/worst@4/std,timing_s/testing,val-aux/aime25/reward/best@2/mean,val-aux/aime24/reward/best@2/mean,critic/rewards/min,timing_s/agent_loop/slowest/generate_sequences,rollout_corr/chi2_seq,val-aux/hmmt25/reward/std@8,val-core/hmmt25/reward/best@8/mean,val-aux/hmmt25/reward/worst@2/mean,val-aux/aime25/reward/best@2/std,timing_per_token_ms/gen,val-core/beyondaime/reward/mean@8,_runtime,prompt_length/mean,actor/is_ratio_mean,val-aux/beyondaime/reward/best@2/mean,rollout_corr/training_ppl,perf/mfu/actor,val-aux/hmmt25/reward/best@4/mean,rollout_corr/rollout_ppl,timing_s/adv,val-core/aime25/reward/best@8/std,perf/total_num_tokens,response_length_non_aborted/max,perf/time_per_step,adv/mean,critic/returns/mean,timing_s/agent_loop/slowest/tool_calls,timing_s/agent_loop/slowest/response_length,val-aux/beyondaime/reward/worst@4/mean,val-aux/brumo25/reward/worst@2/std,val-aux/hmmt25/reward/best@2/mean,rollout_corr/log_ppl_abs_diff,val-aux/brumo25/reward/best@4/std,num_turns/max,val-aux/aime25/reward/worst@4/std,rollout_corr/k3_kl,critic/returns/max,training/rollout_probs_diff_mean,val-aux/beyondaime/reward/worst@8/mean,val-aux/num_turns/min,val-aux/brumo25/reward/worst@4/mean,val-aux/beyondaime/reward/worst@2/mean,timing_s/agent_loop/tool_calls/mean,rollout_corr/rollout_rs_eff_sample_size,val-core/aime25/reward/best@8/mean,response_length_non_aborted/mean,timing_s/step,val-aux/aime24/reward/best@4/mean,_step,val-aux/beyondaime/reward/best@4/mean,rollout_corr/log_ppl_diff,val-aux/aime24/reward/best@2/std,val-aux/beyondaime/reward/best@4/std,val-aux/hmmt25/reward/worst@8/mean,timing_s/reward,timing_s/save_checkpoint,val-aux/brumo25/reward/std@8,response_length/min,response_length/mean,rollout_corr/rollout_rs_seq_fraction_high,rollout_corr/rollout_rs_std,val-aux/aime24/reward/worst@8/std,val-aux/hmmt25/reward/best@4/std,val-aux/beyondaime/reward/std@8,critic/advantages/max,training/rollout_probs_diff_max,critic/rewards/mean,rollout_corr/rollout_rs_max,rollout_corr/rollout_rs_seq_masked_fraction,rollout_corr/rollout_is_catastrophic_token_fraction,val-aux/beyondaime/reward/worst@4/std,val-aux/brumo25/reward/best@2/mean,val-aux/hmmt25/reward/worst@2/std,rollout_corr/log_ppl_diff_min,response_length/max,rollout_corr/rollout_rs_min,timing_s/gen,val-aux/num_turns/max,val-core/brumo25/reward/best@8/std,prompt_length/max,val-core/aime24/reward/mean@8,val-aux/hmmt25/reward/worst@8/std,val-aux/aime25/reward/std@8,val-aux/brumo25/reward/best@4/mean,response_length_non_aborted/clip_ratio,val-aux/beyondaime/reward/worst@2/std,val-aux/aime24/reward/worst@8/mean,val-core/brumo25/reward/mean@8,distill/teacher_kl,rollout_corr/rollout_rs_seq_std,timing_per_token_ms/adv,prompt_length/clip_ratio,critic/score/min,timing_s/update_actor,response/aborted_ratio,val-aux/aime24/reward/worst@2/mean,rollout_corr/rollout_rs_seq_min,val-aux/aime25/reward/worst@4/mean,actor/lr,perf/max_memory_allocated_gb,val-core/beyondaime/reward/best@8/mean,val-aux/aime24/reward/worst@2/std,val-core/aime24/reward/best@8/std,timing_s/agent_loop/tool_calls/max,val-core/hmmt25/reward/best@8/std,critic/advantages/mean,rollout_corr/ppl_ratio,rollout_corr/training_log_ppl,timing_s/stop_profile,val-aux/aime24/reward/worst@4/mean,rollout_corr/kl,rollout_corr/rollout_rs_masked_fraction,val-aux/aime25/reward/worst@2/std,val-core/avg/reward/best@8/std,val-core/brumo25/reward/best@8/mean,timing_s/agent_loop/generate_sequences/mean,val-aux/brumo25/reward/worst@4/std,val-core/hmmt25/reward/mean@8,val-aux/aime25/reward/worst@8/mean,val-aux/brumo25/reward/worst@8/mean,val-aux/hmmt25/reward/best@2/std,rollout_corr/rollout_rs_seq_mean,response_length_non_aborted/min,val-aux/brumo25/reward/best@2/std,timing_s/start_profile,_timestamp,timing_s/agent_loop/generate_sequences/max,timing_s/agent_loop/slowest/prompt_length,timing_s/old_log_prob_pre,rollout_corr/rollout_rs_ratio_fraction_low,rollout_corr/rollout_rs_seq_max,response_length/clip_ratio,perf/throughput,val-aux/aime25/reward/worst@2/mean,rollout_corr/chi2_token,timing_s/agent_loop/tool_calls/min,val-core/beyondaime/reward/best@8/std,training/rollout_probs_diff_std,actor/pg_loss,rollout_corr/rollout_rs_ratio_fraction_high,val-aux/aime24/reward/std@8,val-aux/beyondaime/reward/worst@8/std,val-aux/aime25/reward/worst@8/std,actor/entropy,training/rollout_actor_probs_pearson_corr,val-aux/brumo25/reward/worst@2/mean,rollout_corr/rollout_rs_mean,val/generations,val-core/aime25/reward/mean@8,rollout_corr/rollout_log_ppl,val-core/avg/reward/best@8/mean,rollout_corr/log_ppl_diff_max,num_turns/min,training/epoch,val-aux/aime25/reward/best@4/mean,rollout_corr/rollout_is_veto_fraction,rollout_corr/rollout_rs_seq_fraction_low,val-aux/aime25/reward/best@4/std,val-aux/aime24/reward/worst@4/std,training/global_step,val-aux/brumo25/reward/worst@8/std,timing_per_token_ms/update_actor,training/rollout_probs_diff_valid,critic/score/mean,val-aux/hmmt25/reward/worst@4/mean,critic/returns/min,critic/advantages/min,perf/cpu_memory_used_gb,rollout_corr/rollout_rs_seq_max_deviation,num_turns/mean,critic/rewards/max,val-aux/beyondaime/reward/best@2/std,timing_s/agent_loop/generate_sequences/min,val-core/avg/reward/mean@8,val-aux/num_turns/mean,val-aux/aime24/reward/best@4/std
,,,0.1998,,0.002103964511741267,,0.09213333333333334,0.13743333333333335,,,,0.014433756729740644,0.029633333333333334,0.0022,0.11828137523715038,,0.045,531.633864068,,,0.05931,,,0.0224,,,0.10034886311273444,,,,,,,,0.02121,0.08529698551628918,0.014133333333333333,,0.07387730876289551,,0.013033245237064174,,,,0.014830000000000001,2.0,0.1108,0.03047,,,0.2045,,,0.17076666666666665,0,0.07212999999999999,,0.08317400581230103,0.028979396253105548,0.0,,,0.10576746591975537,,,,,0.02975160873420861,0.015649494134529294,0.03503742891475735,,,,,,,0.01634153733551525,0.22923333333333334,0.008276069920761504,,,,,2.0,0.05468942412397517,,0.1,0.0,0.10065399910666026,0.2662666666666667,,0.02589362728965801,0.014433333333333334,0.1875,,,,,,,,0.06236666666666666,,0.0023000000000000004,,,0.08512,0.07202286000373824,0.048988991704185275,,0.010471071260063766,,,,,0.033733333333333324,,,0.051011735180862945,0.04747557596476936,0.2970333333333333,,0.05878364246869383,0.008333333333333333,0.0002,0.0844,0.0164730082255792,,,0.09442515233568317,,1766383671.2522101,,,,,,,,0.015266666666666668,,,0.022879529622888146,,,,0.09186294524748381,0.010020448383529456,0.0034046880385629214,,,0.14496666666666666,,"{'size': 32241, 'log_mode': 'IMMUTABLE', 'sha256': '1a1d6ccfd1546a4b203d2ba67c7d5333f1058736b01f6a22a3d08cc52ef82168', 'ncols': 31, 'nrows': 1, '_latest_artifact_path': 'wandb-client-artifact://3d3lwxdlocxscs0kgkv3rm64f99c4i2nfme86vnbc1gznfkodpisjuwsavau3tbjfldibgxvlpa9gzagq11czczs4z6u14gkjeiowerfbv4q070dhoicwe5c28gf0ff0:latest/val/generations.table.json', '_type': 'table-file', 'path': 'media/table/val/generations_0_1a1d6ccfd1546a4b203d.table.json', 'artifact_path': 'wandb-client-artifact://dyhsxokrse4lj02drssjokm73axfxfah3vvjvw5vy808q5fjry3fsprfgd9iqfbw2bgkqrrvbv3u2hsboux7uv8osec6ipuzup558rb0y6koy1abjt37i330qx8guo00/val/generations.table.json'}",0.05416666666666667,,0.16321733333333333,,,,0.14716666666666667,,,0.12095530379032265,0.04914854074929819,,0.038073313679858126,,,,0.00013333333333333334,,,,,,,0.033383052732213495,,0.07899999999999999,2.0,0.06663022563638185
2.799075126647949,36.0,194.201171875,,-31.94378089904785,,,,,-24911.76953125,0.0,2.5272192684933543,,,,,0.059580277048120474,,1108.48913239,94.259765625,1.0,,35.70688282046467,0.09826575407877798,,36.00199561007321,2.7592782960273325,,2812932.0,8192.0,330.14187701407354,-1.0809819706025792e-08,-1.0367176450643001e-08,0.0,1025.0,,,,0.001969139012544474,,2.0,,0.0006199822410053457,5.015356540679932,0.0029074375052005053,,,,,0.0,0.998765920547667,,1279.2421875,330.14187701407354,,1,,0.00037898985760875803,,,,52.486591143067926,,,2.0,1279.2421875,0.0,0.0351494662463665,,,,5.015356540679932,0.4741877317428589,-536.7572021484375,2.390061378479004,0.00634765625,0.0,,,,-0.10845613479614258,8192.0,0.05543486028909683,156.09365287504625,,,269.0,,,,,0.0283203125,,,,0.41958996653556824,0.006476635113358498,0.0009809260572339938,0.0,-24911.76953125,94.50734482507687,0.0,,0.9207904934883118,,1e-05,171.6193265914917,,,,0.0,,-1.0367176450643001e-08,1.0003979238681495,1.0095343301072717,6.188906263560057e-05,,0.000630189491459987,7.2522184382251e-06,,,,0.0,,,,,,1.0003929138183594,2.0,,0.0005280020413920283,1766384002.2404106,0.0,102.0,23.809739556978457,3.4352613056398695e-06,1.1221191883087158,0.0283203125,2130.093299160658,,0.0012266146950423717,0.0,,0.008894577622413635,4.4109401471814635e-05,3.816956905211555e-06,,,,1.1079788208007812,0.9996936917304993,,0.9999953508377075,,,1.0091553383972496,,0.08273983001708984,2.0,0.0,,0.0,0.0,,,1.0,,0.0335974509248986,1.0,-536.7572021484375,,-27.756996154785156,-27.756996154785156,693.8931274414062,0.12211918830871582,2.0,-31.94378089904785,,0.0,,,
2.100775957107544,34.0,209.44921875,,4322.41162109375,,,,,-18911.88671875,0.0,26561025.876849253,,,,,0.06093010518984111,,1984.072525419,100.365234375,1.0,,40.504486561752856,0.1468811424177138,,40.35227379575372,2.7496653059497476,,5453830.0,8192.0,576.6339467429789,3.082538002630031e-09,3.299279072166428e-09,0.0,2908.0,,,,0.001672128707923548,,2.0,,0.0005043897947416554,6.34970235824585,0.02995161898434162,,,,,0.0,0.9806278088134142,,2562.6376953125,576.6339467429789,,2,,0.0008054784643718449,,,,75.42377411399502,,,2.0,2562.6376953125,0.0009765625,0.13700400292873383,,,,6.34970235824585,0.9999997019767761,-773.854248046875,12630.171875,0.14794921875,0.0,,,,-0.06513118743896484,8192.0,2.06115369216775e-09,319.7783743259497,,,454.0,,,,,0.1484375,,,,0.30197569727897644,0.08881284296512604,0.0005041714365775514,0.0,-18911.88671875,137.43718166498002,0.0,,0.6127452850341797,,1e-05,185.90695428848267,,,,0.0,,3.299279072166428e-09,1.0008145738393068,1.451319525949657,6.512098480015993e-05,,0.0005001501068022662,0.03418394923210144,,,,0.0,,,,,,0.9957119226455688,2.0,,8.348794654011726e-05,1766384579.0959294,0.0,65.0,40.736439489992335,0.030666226521134377,4.198395252227783,0.1484375,2364.5113294166313,,0.0010201241821050644,0.0,,0.11442732810974121,4.1056893714142007e-05,0.0035177224781364202,,,,1.2661268711090088,0.956759512424469,,0.9852104783058167,,,1.4505140399560332,,0.056243896484375,2.0,0.0,,0.0,0.0,,,2.0,,0.025200122054589165,1.0,-773.854248046875,,-43.25437927246094,-43.25437927246094,731.0653076171875,3.198395252227783,2.0,4322.41162109375,,0.0,,,
1.0648466348648071,38.0,215.9296875,,10788.1328125,,,,,-38310.96875,0.0,7.0715636857785285,,,,,0.0709659053249349,,2945.52540793,98.34375,1.0,,9.167490672320127,0.16467362095308793,,9.016996218822896,2.5520222970517352,,7732209.0,8192.0,875.3370944339549,-9.442608472909342e-09,-9.182242521887929e-09,0.0,1552.0,,,,0.0008532568126611295,,2.0,,0.00026290056354127955,7.854658603668213,0.08337356895208359,,,,,0.0,0.9696232174870917,,3677.14892578125,875.3370944339549,,3,,0.0005797607095701096,,,,105.21014674694743,,,2.0,3677.14892578125,0.001953125,0.1645623743534088,,,,7.854658603668213,1.0,-419.37469482421875,46262.6953125,0.45654296875,0.0,,,,-0.01895427703857422,8192.0,2.06115369216775e-09,534.4301107869251,,,342.0,,,,,0.28857421875,,,,0.11404887586832047,0.2573213577270508,0.00033005086865237803,0.0,-38310.96875,180.2690400580177,0.0,,0.5678201913833618,,1e-05,192.23645210266113,,,,0.0,,-9.182242521887929e-09,1.0005816207267344,0.45016353914979845,5.529599729925394e-05,,0.00027567459179067555,0.06615285575389862,,,,0.0,,,,,,0.9759342670440674,2.0,,5.657703150063753e-05,1766385454.6758206,0.0,78.0,52.408963727997616,0.06319991499185562,11.181255340576172,0.28857421875,2208.351802170599,,0.0004969383589923382,0.0,,0.18161435425281525,6.578724544681336e-05,0.002952939597889781,,,,0.4904155135154724,0.7701898217201233,,0.9417806267738342,,,0.4495837828144431,,0.047400474548339844,2.0,0.0,,0.0,0.0,,,3.0,,0.023314041311870606,1.0,-419.37469482421875,,-41.469322204589844,-41.469322204589844,756.0374145507812,10.181255340576172,2.0,10788.1328125,,0.0,,,
0.6164138317108154,37.0,219.552734375,,10073.79296875,,,,,-65075.078125,0.0,2.4062819979153574,,,,,0.07042283416850571,,4412.384171504,94.162109375,1.0,,1.5700868796557188,0.16731058965934362,,1.5689905500039458,2.5021312329918146,,8577596.0,8192.0,961.2030051309848,6.9873453689695e-09,5.8331854901894076e-09,0.0,8192.0,,,,0.0006874106378518263,,2.0,,0.00022587755682934585,8.007012367248535,0.08761034160852432,,,,,0.0,0.9696897957371883,,4094.1171875,961.2030051309848,,4,,0.00047095750682046855,,,,110.18483148294035,,,34.0,4094.1171875,0.00244140625,0.16367566585540771,,,,8.007012367248535,1.0,-402.62823486328125,58768.05859375,0.529296875,0.0,,,,-0.0043714046478271484,8192.0,2.06115369216775e-09,590.4779996400466,,,541.0,,,,,0.341796875,,,,0.09834311902523041,0.4448344111442566,0.00029170541874341187,0.0,-65075.078125,198.9414894520305,0.0,,0.5938014984130859,,1e-05,195.620943069458,,,,0.0,,5.8331854901894076e-09,1.0004715812392533,0.3251168169081211,6.032106466591358e-05,,0.00023717211730911458,0.06656166166067123,,,,0.0,,,,,,0.9785385131835938,34.0,,4.137703217566013e-05,1766386416.1283417,0.0,115.0,58.62060602195561,0.06385185569524765,19.467796325683594,0.341796875,2230.953283076533,,0.00042942818254232407,0.0,,0.18380431830883026,3.096655048739905e-05,0.002709799911826849,,,,0.4256543219089508,0.7298875451087952,,0.9494250416755676,,,0.3246458617504686,,0.008949875831604004,2.0,0.0,,0.0,0.0,,,4.0,,0.023193152189964473,1.0,-402.62823486328125,,-38.48627471923828,-38.48627471923828,770.64208984375,18.467796325683594,2.0,10073.79296875,,0.0,,,
0.7213647961616516,40.0,228.568359375,,6845.140625,,,,,-9923.267578125,0.0,5.652757783886045,,,,,0.07370456766359046,,6292.026194427,97.326171875,1.0,,1.1762527041137218,0.18016692268892834,,1.175791614688933,2.652644570916891,,12720148.0,8192.0,1466.5843775859103,-1.2473379662480966e-08,-1.2309256725018258e-08,0.0,8192.0,,,,0.0004684618930923534,,2.0,,0.0002534873498234447,12.080338478088379,0.07975911349058151,,,,,0.0,0.974188545706257,,6113.68359375,1466.5843775859103,,5,,0.00036150252293509766,,,,167.52181779197417,,,403.0,6113.68359375,0.0009765625,0.1517942249774933,,,,12.080338478088379,1.0,-463.955810546875,39571.5625,0.78515625,0.0,,,,-0.002483546733856201,8192.0,2.06115369216775e-09,922.8419197119074,,,494.0,,,,,0.6396484375,,,,0.07588808983564377,0.12489105015993118,0.0002085388134569575,0.0,-9923.267578125,284.1129832629813,0.0,,0.5915254354476929,,1e-05,204.4865527153015,,,,0.0,,-1.2309256725018258e-08,1.0003617918118834,0.15456300391815603,5.635304842144251e-05,,0.00025823402655333894,0.04955592378973961,,,,0.0,,,,,,0.9560288190841675,403.0,,4.211196210235357e-05,1766387882.9873066,0.0,84.0,88.87140662106685,0.04675746709108353,5.71696662902832,0.6396484375,2168.3287021197784,,0.000499979592859745,0.0,,0.16086459159851074,9.34773612826234e-06,0.002798458095639944,,,,0.3647954761981964,0.7267094254493713,,0.9422040581703186,,,0.15420150122372434,,0.004763603210449219,2.0,0.0,,0.0,0.0,,,5.0,,0.022335666476756503,1.0,-463.955810546875,,-61.09126663208008,-61.09126663208008,808.4234619140625,4.71696662902832,2.0,6845.140625,,0.0,,,
0.9175889492034912,35.0,231.58984375,,8823.6904296875,,,,,-22527.06640625,0.0,9.9161761184223,,,,,0.07901992308692113,,8298.76572798,95.72265625,1.0,,1.1695834919810295,0.18509983293848323,,1.169172334484756,2.6129775560693815,,15649823.0,8192.0,1879.348331989022,-1.023961537782725e-08,-9.599639305690744e-09,0.0,8192.0,,,,0.0003887295898721277,,2.0,,0.00028323902699867176,13.32663345336914,0.07864193618297577,,,,,0.0,0.9721915199010727,,7545.79248046875,1879.348331989022,,6,,0.0003298412892718261,,,,198.40546007605735,,,388.0,7545.79248046875,0.00048828125,0.1579197347164154,,,,13.32663345336914,1.0,-510.07208251953125,14987.4189453125,0.93701171875,0.0,,,,-0.002973794937133789,8192.0,2.06115369216775e-09,1221.1567440619692,,,742.0,,,,,0.88623046875,,,,0.06759689003229141,0.06073689088225365,0.00016696531047471791,0.0,-22527.06640625,347.14941560290754,0.0,,0.6481344699859619,,1e-05,208.13822221755981,,,,0.0,,-9.599639305690744e-09,1.000330007635057,0.15093056979821995,5.833699833601713e-05,,0.0002879010938272586,0.04960901662707329,,,,0.0,,,,,,0.9479572772979736,388.0,,4.505692049860954e-05,1766389762.628243,0.0,78.0,109.40395691490266,0.045767564326524734,2.7627768516540527,0.88623046875,2081.8151076119157,,0.0005620019510388374,0.0,,0.1556468904018402,3.6872522515274397e-06,0.0038414541631937027,,,,0.39178287982940674,0.7672058343887329,,0.9438983201980591,,,0.15060072782216594,,0.0043261051177978516,2.0,0.0,,0.0,0.0,,,6.0,,0.022182322164468412,1.0,-510.07208251953125,,-74.9222640991211,-74.9222640991211,822.1021728515625,1.7627768516540527,2.0,8823.6904296875,,0.0,,,
1.4350128173828125,39.0,231.58984375,,5505.3359375,,,,,-4483.71044921875,0.0,9.164263201877475,,,,,0.08011458951939363,,10269.168038293,95.259765625,1.0,,1.2590812044218183,0.18594165944102345,,1.2585849920287728,2.5154798119328916,,16593745.0,8192.0,2006.4368614379782,0.0,-7.569660454009863e-10,0.0,8192.0,,,,0.00041304635965389025,,2.0,,0.0003557122363417875,16.025365829467773,0.07869547605514526,,,,,0.0,0.9660744495974406,,8007.15478515625,2006.4368614379782,,7,,0.0003728861295257957,,,,210.00122031697538,,,599.0,8007.15478515625,0.0048828125,0.17508168518543243,,,,16.025365829467773,0.9999985098838806,-571.9224853515625,83924.046875,0.984375,0.0,,,,-0.0016918778419494629,8192.0,2.06115369216775e-09,1313.771353765973,,,306.0,,,,,0.96044921875,,,,0.07142642885446548,0.3262673318386078,0.000151592049409756,0.0,-4483.71044921875,367.95047516806517,0.0,,0.587893009185791,,1e-05,208.13822221755981,,,,0.0,,-7.569660454009863e-10,1.0003730366006494,0.22132178687024862,5.8752018958330154e-05,,0.0003648896263257484,0.055946242064237595,,,,0.0,,,,,,0.97081458568573,599.0,,4.4576008804142475e-05,1766391769.367647,0.0,96.0,111.6035136670107,0.049961116164922714,11.236541748046875,0.96044921875,2067.5638141072072,,0.0006968406960368156,0.0,,0.1531810313463211,1.2848139503418565e-06,0.00598512589931488,,,,0.4914725422859192,0.8289898633956909,,0.9690468907356262,,,0.2209489009110257,,0.0031404197216033936,2.0,0.0,,0.0,0.0,,,7.0,,0.02217404661624396,1.0,-571.9224853515625,,-74.88870239257812,-74.88870239257812,819.6300048828125,10.236541748046875,2.0,5505.3359375,,0.0,,,
1.3522696495056152,36.0,231.58984375,,2375.942626953125,,,,,-3289.7314453125,0.0,25.2112455223687,,,,,0.08055041018948869,,12321.23575947,98.396484375,1.0,,1.2009594198316336,0.186412592814343,,1.2005295846611261,2.6584542229538783,,16220159.0,8192.0,1970.1071658490691,5.944650105504934e-09,6.001188879167785e-09,0.0,8192.0,,,,0.00038479793420265196,,2.0,,0.0003151057667309942,10.442171096801758,0.07561305165290833,,,,,0.0,0.969256752501912,,7821.60302734375,1970.1071658490691,,8,,0.0003398312537683523,,,,206.11140591197181,,,716.0,7821.60302734375,0.00439453125,0.1673043817281723,,,,10.442171096801758,0.9999992847442627,-787.2557373046875,104763.796875,0.96923828125,0.0,,,,-0.0015099048614501953,8192.0,2.06115369216775e-09,1290.3082643289817,,,484.0,,,,,0.92822265625,,,,0.10065145790576935,0.33392876386642456,0.00016389816048991126,0.0,-3289.7314453125,358.0851756900083,0.0,,0.7458964586257935,,1e-05,208.13822221755981,,,,0.0,,6.001188879167785e-09,1.0003399718552828,0.1771029467927292,6.16009347140789e-05,,0.0003189052403627102,0.05651315301656723,,,,0.0,,,,,,0.9650745391845703,716.0,,7.376109715551138e-05,1766393739.7720864,0.0,87.0,112.289720576955,0.051672980189323425,13.672642707824707,0.92822265625,2058.283843788962,,0.0006268247961997986,0.0,,0.1613544523715973,1.536516831324164e-06,0.004840172827243805,,,,0.3936925232410431,0.7863707542419434,,0.9636998772621155,,,0.1767631149268709,,0.0029130876064300537,2.0,0.0,,0.0,0.0,,,8.0,,0.022076551511610233,1.0,-787.2557373046875,,-54.62668991088867,-54.62668991088867,821.0654296875,12.672642707824707,2.0,2375.942626953125,,0.0,,,
1.71918785572052,37.0,232.482421875,,7897.6005859375,,,,,-3177.83251953125,0.0,108.9688337771222,,,,,0.08061284099723531,,15671.181004816,96.2265625,1.0,,1.371448372490704,0.18694192603720677,,1.3706628074869514,2.56002825696487,,16855317.0,8192.0,2051.7533245760715,5.39527178489152e-09,5.73247627144724e-09,0.0,8192.0,,,,0.0005864012400706997,,2.0,,0.000563602141028241,9.44277572631836,0.0916995108127594,,,,,0.0,0.9454597832835936,,8133.90869140625,2051.7533245760715,,9,,0.0005562238566199085,,,,217.32218499400187,,,1999.0,8133.90869140625,0.00439453125,0.22311581671237946,,,,9.44277572631836,0.9999998211860657,-1660.160400390625,82448.421875,1.0,0.0,,,,-0.0007648468017578125,8192.0,2.06115369216775e-09,1342.8684554779902,,,1533.0,,,,,0.984375,,,,0.20410364866256714,0.34281522035598755,0.00015188253397814292,0.0,-3177.83251953125,372.3458361939993,0.0,,0.5580494403839111,,1e-05,208.50367403030396,,,,0.0,,5.73247627144724e-09,1.000556486658752,0.3098781779408455,6.387301255017519e-05,,0.0005502998906194989,0.08728170394897461,,,,0.0,,,,,,0.9852073192596436,1999.0,,8.800090290606022e-05,1766395791.8333223,0.0,123.0,116.02194266708102,0.07470919191837311,11.0098876953125,0.984375,2053.7699145050256,,0.001158902421593666,0.0,,0.15905746817588806,1.568168266352643e-06,0.012572512961924076,,,,0.6512089371681213,0.8518844246864319,,0.9851651191711426,,,0.30932195438072085,,0.0027377307415008545,2.0,0.0,,0.0,0.0,,,9.0,,0.022090705039483936,1.0,-1660.160400390625,,-45.538761138916016,-45.538761138916016,827.7466430664062,10.0098876953125,2.0,7897.6005859375,,0.0,,,
