timing_s/step,val-aux/beyondaime/reward/worst@4/mean,val-aux/aime25/reward/best@2/std,rollout_corr/rollout_rs_seq_fraction_low,val-core/brumo25/reward/best@8/mean,val/generations,prompt_length/max,critic/rewards/min,timing_s/agent_loop/slowest/tool_calls,timing_s/agent_loop/tool_calls/max,rollout_corr/rollout_ppl,val-core/aime25/reward/best@8/mean,num_turns/max,timing_s/testing,rollout_corr/rollout_rs_seq_min,val-core/hmmt25/reward/best@8/mean,rollout_corr/training_ppl,val-aux/aime24/reward/worst@4/mean,val-aux/num_turns/mean,timing_s/adv,val-core/hmmt25/reward/best@8/std,val-core/beyondaime/reward/mean@8,rollout_corr/rollout_rs_std,response_length/mean,val-aux/aime25/reward/worst@4/mean,response_length_non_aborted/mean,val-aux/hmmt25/reward/worst@4/std,timing_per_token_ms/update_actor,val-aux/aime25/reward/worst@2/std,rollout_corr/rollout_log_ppl,distill/teacher_kl,perf/cpu_memory_used_gb,num_turns/min,val-aux/aime25/reward/worst@8/std,perf/max_memory_allocated_gb,rollout_corr/rollout_rs_seq_masked_fraction,val-aux/hmmt25/reward/std@8,val-aux/beyondaime/reward/worst@8/std,critic/advantages/max,val-aux/brumo25/reward/std@8,val-aux/beyondaime/reward/worst@4/std,rollout_corr/rollout_rs_eff_sample_size,timing_per_token_ms/adv,val-aux/aime24/reward/worst@4/std,val-aux/brumo25/reward/best@4/mean,training/global_step,rollout_corr/log_ppl_diff,critic/advantages/mean,timing_s/start_profile,rollout_corr/rollout_rs_max,val-aux/beyondaime/reward/best@2/mean,_step,perf/mfu/actor,timing_per_token_ms/gen,training/epoch,val-aux/hmmt25/reward/best@4/std,val-aux/brumo25/reward/best@2/mean,timing_s/agent_loop/tool_calls/mean,prompt_length/clip_ratio,perf/total_num_tokens,val-core/brumo25/reward/mean@8,val-aux/brumo25/reward/worst@8/mean,val-aux/beyondaime/reward/worst@2/std,actor/entropy,val-aux/beyondaime/reward/best@4/std,val-aux/hmmt25/reward/best@4/mean,val-aux/hmmt25/reward/worst@2/mean,rollout_corr/training_log_ppl,val-aux/brumo25/reward/worst@2/std,val-aux/hmmt25/reward/best@2/mean,timing_s/save_checkpoint,rollout_corr/rollout_rs_seq_std,rollout_corr/log_ppl_abs_diff,adv/mean,val-aux/hmmt25/reward/worst@2/std,response_length_non_aborted/min,val-aux/aime25/reward/best@4/std,val-aux/brumo25/reward/worst@2/mean,val-aux/aime25/reward/worst@8/mean,val-aux/aime25/reward/worst@4/std,critic/advantages/min,rollout_corr/rollout_is_catastrophic_token_fraction,response_length/min,timing_s/update_actor,response_length_non_aborted/clip_ratio,val-aux/aime24/reward/std@8,val-aux/aime24/reward/worst@8/mean,val-core/aime24/reward/best@8/mean,rollout_corr/rollout_rs_seq_max_deviation,critic/rewards/mean,rollout_corr/rollout_rs_seq_fraction_high,val-core/avg/reward/best@8/std,val-aux/aime24/reward/worst@8/std,val-aux/beyondaime/reward/best@2/std,prompt_length/min,training/rollout_probs_diff_mean,val-aux/brumo25/reward/worst@4/std,timing_s/agent_loop/generate_sequences/mean,timing_s/agent_loop/slowest/response_length,rollout_corr/log_ppl_diff_max,training/rollout_probs_diff_max,timing_s/agent_loop/generate_sequences/min,val-aux/beyondaime/reward/best@4/mean,critic/score/min,_timestamp,val-core/brumo25/reward/best@8/std,training/rollout_probs_diff_std,val-aux/hmmt25/reward/worst@4/mean,rollout_corr/rollout_rs_min,perf/time_per_step,prompt_length/mean,val-aux/aime24/reward/best@2/std,rollout_corr/kl,val-core/avg/reward/best@8/mean,timing_s/stop_profile,rollout_corr/rollout_rs_seq_mean,val-aux/brumo25/reward/worst@8/std,rollout_corr/rollout_is_veto_fraction,val-core/aime24/reward/best@8/std,timing_s/gen,timing_s/agent_loop/generate_sequences/max,rollout_corr/chi2_token,val-aux/brumo25/reward/best@4/std,timing_s/agent_loop/slowest/prompt_length,val-aux/aime25/reward/best@2/mean,val-aux/aime25/reward/best@4/mean,rollout_corr/rollout_rs_mean,rollout_corr/rollout_rs_ratio_fraction_high,response_length_non_aborted/max,timing_s/reward,val-aux/num_turns/max,val-aux/brumo25/reward/best@2/std,val-aux/hmmt25/reward/best@2/std,val-core/hmmt25/reward/mean@8,val-aux/beyondaime/reward/worst@2/mean,response_length/clip_ratio,val-core/beyondaime/reward/best@8/std,timing_s/agent_loop/tool_calls/min,val-core/avg/reward/mean@8,critic/score/max,training/rollout_probs_diff_valid,val-aux/num_turns/min,critic/returns/min,rollout_corr/ppl_ratio,timing_s/old_log_prob_pre,val-aux/beyondaime/reward/worst@8/mean,val-aux/aime24/reward/worst@2/mean,actor/is_ratio_mean,timing_s/agent_loop/slowest/generate_sequences,actor/lr,perf/max_memory_reserved_gb,critic/returns/max,rollout_corr/log_ppl_diff_min,perf/throughput,val-aux/aime25/reward/worst@2/mean,val-aux/aime24/reward/worst@2/std,val-core/aime25/reward/mean@8,_runtime,val-core/beyondaime/reward/best@8/mean,val-aux/hmmt25/reward/worst@8/std,actor/pg_loss,rollout_corr/rollout_rs_seq_max,rollout_corr/rollout_rs_masked_fraction,critic/returns/mean,rollout_corr/chi2_seq,critic/rewards/max,response/aborted_ratio,critic/score/mean,rollout_corr/rollout_rs_ratio_fraction_low,num_turns/mean,rollout_corr/k3_kl,training/rollout_actor_probs_pearson_corr,val-core/aime25/reward/best@8/std,val-aux/brumo25/reward/worst@4/mean,val-aux/hmmt25/reward/worst@8/mean,val-aux/aime24/reward/best@4/std,actor/grad_norm,val-aux/aime25/reward/std@8,val-aux/aime24/reward/best@4/mean,val-aux/beyondaime/reward/std@8,val-aux/aime24/reward/best@2/mean,response_length/max,val-core/aime24/reward/mean@8
,0.0076100000000000004,0.1219525364396537,,0.33813333333333334,"{'_type': 'table-file', 'log_mode': 'IMMUTABLE', 'sha256': 'c69da54257728aa1ee513beffa22e9f7a6628f37ef836a9c1f79733a321c87fe', 'size': 25622, '_latest_artifact_path': 'wandb-client-artifact://2pnnh6cuim42gziwcnfmf8hfy1r56o3ied0o62zhsi5hsw8npynvrc7p7w7hdnb0qbik5iadpat470okhpaiuzhq1pwq9ajk12h8kzy4wnvk4gkky4trkt3on6fuqakn:latest/val/generations.table.json', 'artifact_path': 'wandb-client-artifact://jlcqwbb758ozlk09uq105igi9a1qc0forq7ed5uxce924svs0t1f106wwhg276wviax77diiywhoav38lmw7ebtstpe67ridvzxay2dpn8tdxt23l46ufj4ac097xd6u/val/generations.table.json', 'ncols': 31, 'nrows': 1, 'path': 'media/table/val/generations_0_c69da54257728aa1ee51.table.json'}",,,,,,0.2102,,,,0.10903333333333333,,0.003533333333333333,2.0,,0.07920871837861757,0.04375,,,0.0013,,0.002107130750570548,,0.05316316335621652,,,,,0.0,,,0.055119818980512304,0.007635633237442367,,0.1385715631956196,0.01897902824007347,,,0.020570626575862196,0.30483333333333335,,,,,,0.06584,0,,,,0.08217870095502276,0.25883333333333336,,,,0.2,0.05983333333333333,0.03679776107504453,,0.045873720581769056,0.06970000000000001,0.0026,,0.11914914545858628,0.0395,,,,,0.02062940544607614,,0.12440120434547913,0.14206666666666667,0.0,0.012717858466037528,,,,,,0.08883300514064556,0.0001,0.17963333333333334,,,,0.06241728954554846,0.0025427859021978525,0.05341405494722645,,,0.08453572619803976,,,,,,0.08859,,1769854016.6075687,0.05239707698009239,,6.666666666666667e-05,,,,0.09375245337595052,,0.188972,,,0.05097919356126768,,0.048352594083285044,,,,0.08530410461181859,,0.09443333333333334,0.15136666666666668,,,,,2.0,0.11845429461049396,0.07085196566868532,0.020833333333333332,0.02136,,0.03364646873073429,,0.07625000000000001,,,2.0,,,,0.00148,0.022533333333333336,,,,,,,,0.013733333333333332,0.058161851623583026,0.05416666666666667,424.405377937,0.10786000000000001,0.0,,,,,,,,,,,,,0.09848158955501297,0.09316666666666666,0.0,0.07972159461601665,,0.10353455598282935,0.14546666666666666,0.05302707641910663,0.1023,,0.0625
253.90479680799763,,,0.0,,,269.0,-9440.751953125,0.0,0.0,35.063478344120085,,2.0,,0.9221187233924866,,34.697948220185935,,,0.7284483969997382,,,0.0366893894970417,1036.4775390625,,1036.4775390625,,0.03439482267688604,,1.014462785795331,0.4334437847137451,322.1583251953125,2.0,,151.2378716468811,0.0087890625,,,5.208668231964111,,,0.9986556982821224,0.0003145626242037086,,,1.0,0.000509127182795055,4.3130646276701157e-10,0.00025420900055905804,2.808032512664795,,1,0.08785473768122237,0.06540817832756948,0.0,,,0.0,0.0,2315750.0,,,,1.0921547412872314,,,,1.0149719084147364,,,,0.006310611497610807,0.0019949764164266526,9.201204798081619e-10,,2.0,,,,,-26.11284828186035,0.0,2.0,79.64981061399885,0.05224609375,,,,0.1262965202331543,-449.2547607421875,0.0,,,,36.0,0.003240939462557435,,0.0,754.0,0.0812222957611084,0.6364589333534241,0.0,,-9440.751953125,1769854271.074344,,0.009374627843499184,,0.09347511827945709,253.90479680799763,94.259765625,,0.0006784496976308674,,4.796799839823507e-05,1.0002684593200684,,0.0,,138.8423325850017,0.0,0.0013616299256682396,,102.0,,,0.999990701675415,2.82658083960996e-06,4096.0,14.605319811998925,,,,,,0.05224609375,,0.0,,-35.25114440917969,1.0,,-26.11284828186035,1.0005271504633129,19.881120994999947,,,1.0,0.0,1e-05,157.755859375,5.208668231964111,-0.11437416076660156,2280.136126919223,,,,886.196160502,,,5.029061005568103e-05,1.1262965202331543,1.036412959365407e-05,4.3130646276701157e-10,7.747674028389156,-35.25114440917969,0.0,-449.2547607421875,7.53754875404411e-06,2.0,0.0006777768949177698,0.9996554851531982,,,,,3.043837308883667,,,,,4096.0,
461.6665365500012,,,0.0,,,454.0,-14563.833984375,0.0,0.0,43.43354125786573,,2.0,,0.8758031129837036,,44.131302362307906,,,0.7472898829983023,,,0.04574885219335556,2231.27099609375,,2231.27099609375,,0.022719004923781785,,1.424312948482111,0.3430415093898773,376.145751953125,2.0,,164.8349027633667,0.0361328125,,,5.592739105224609,,,0.9979064279525831,0.00015649423928766458,,,2.0,0.0008567715364051764,1.0703980812820646e-08,6.377599856932648e-05,671.4761962890625,,2,0.14383270947783947,0.06519945638247904,0.0,,,0.0,0.0,4775191.0,,,,1.1886980533599854,,,,1.4251697163563222,,,,0.008480017073452473,0.0016051020263603277,1.1132140542713387e-08,,2.0,,,,,-30.714662551879883,0.0,2.0,108.48758784099846,0.35498046875,,,,0.14463889598846436,-765.4185791015625,0.0,,,,34.0,0.003398566273972392,,0.0,794.0,0.07442092895507812,1.0,0.0,,-14563.833984375,1769854732.8650737,,0.025965336710214615,,2.06115369216775e-09,461.6665365500012,100.365234375,,0.0005404713097373337,,4.729600186692551e-05,0.9993751645088196,,0.0,,297.93823946200064,0.0,0.0009303288534283638,,65.0,,,0.9991599917411804,0.0002549433265812695,4096.0,23.244499069001904,,,,,,0.35498046875,,0.0,,10.833816528320312,1.0,,-30.714662551879883,1.0008687539957464,31.020062458999746,,,1.0,0.0,1e-05,171.298828125,5.592739105224609,-0.0736994743347168,2585.8442306023726,,,,1553.581454212,,,3.5248649248309505e-05,1.1446388959884644,0.0017428057035431266,1.0703980812820646e-08,1.2596935383044183,10.833816528320312,0.0,-765.4185791015625,0.001487862435169518,2.0,0.0005023453544481526,0.9977291226387024,,,,,2.8943400382995605,,,,,4096.0,
667.2754178229989,,,0.0,,,342.0,-9772.876953125,0.0,0.0,2.3832329073920846,,2.0,,0.7484927773475647,,2.3947636084631085,,,0.7497961999979452,,,0.1149531677365303,3097.767578125,,3097.767578125,,0.021092275096721104,,0.3252488251309842,0.1869155913591385,387.2049560546875,2.0,,168.07656574249268,0.64208984375,,,6.285521984100342,,,0.9861887156587141,0.00011454902166847427,,,3.0,0.0003654964243082759,1.984259458132076e-11,4.134399932809174e-05,328773.71875,,3,0.15828365415721649,0.07209541436594034,0.0,,,0.0,0.0,6545636.0,,,,0.3190610706806183,,,,0.32561432133661583,,,,2.156965732574463,0.000571690008200676,9.524445676589721e-10,,4.0,,,,,-37.28022384643555,0.0,4.0,138.06235519500115,0.63037109375,,,,97.16252136230469,-579.02099609375,0.00244140625,,,,38.0,0.03713648021221161,,0.0,4096.0,0.029117107391357422,1.0,0.0,,-9772.876953125,1769855400.250318,,0.13409090042114258,,2.06115369216775e-09,667.2754178229989,98.34375,,0.00022263429066526896,,4.809700112673454e-05,1.0339832305908203,,0.0,,457.389746492001,0.0,0.0003421423025429249,,78.0,,,1.0333054065704346,0.001487966743297875,4096.0,30.91080701700048,,,,,,0.63037109375,,0.0,,1405.922119140625,1.0,,-37.28022384643555,1.000366768334061,39.90806933299973,,,1.0,0.0,1e-05,174.6796875,6.285521984100342,-0.03792715072631836,2452.3741715809365,,,,2206.004991337,,,9.756745315669946e-06,98.16252136230469,0.03031022846698761,1.984259458132076e-11,1.4656920051202178,1405.922119140625,0.0,-579.02099609375,0.028822261840105057,2.0,0.00019778455524033234,0.8412147164344788,,,,,0.8184493184089661,,,,,4096.0,
652.3186839699993,,,0.0,,,541.0,-9179.2216796875,0.0,0.0,1.7221093513071537,,2.0,,0.7086562514305115,,1.7390878573060036,,,0.7389715110002726,,,0.10630018264055252,3004.50634765625,,3004.50634765625,,0.02114271722244611,,0.21255393285537139,0.1630619615316391,388.159912109375,2.0,,168.80887079238892,0.5859375,,,10.917219161987305,,,0.9882106578593337,0.00011644547911760117,,,4.0,0.00037797296613462095,-6.043445743841858e-09,3.45920016115997e-05,147168.15625,,4,0.15753914518232695,0.07285595586284895,0.0,,,0.0,0.0,6346073.0,,,,0.20673123002052307,,,,0.2129319064260926,,,,0.8145985007286072,0.0005327488696593718,-6.533454666168836e-09,,5.0,,,,,-36.7007942199707,0.0,5.0,134.17322691200025,0.6005859375,,,,35.91683578491211,-489.92071533203125,0.0009765625,,,,37.0,0.03534480556845665,,0.0,783.0,0.04491233825683594,1.0,0.0,,-9179.2216796875,1769856052.6741984,,0.1346179097890854,,2.06115369216775e-09,652.3186839699993,94.162109375,,0.00021229299351332998,,4.5344000682234764e-05,1.0000910758972168,,0.0,,448.2993804380021,0.0,0.00025159120559692383,,115.0,,,1.0004712343215942,0.0009198422776535153,4096.0,29.90809801099749,,,,,,0.6005859375,,0.0,,1700.2783203125,1.0,,-36.7007942199707,1.0003789430484176,38.94171071699748,,,1.0,0.0,1e-05,175.443359375,10.917219161987305,-0.005827426910400391,2432.1214292751506,,,,2874.249686249,,,1.4184182197674033e-05,36.91683578491211,0.028340566903352737,-6.043445743841858e-09,2.367312462069094,1700.2783203125,0.0,-489.92071533203125,0.02742072567343712,2.0,0.00017112651681827629,0.781089186668396,,,,,0.4861660301685333,,,,,4096.0,
668.1342001000012,,,0.0,,,494.0,-2318.54150390625,0.0,0.0,1.1699981987476349,,2.0,,0.650833010673523,,1.1704695140942931,,,0.7829571930014936,,,0.10872621089220047,3199.06640625,,3199.06640625,,0.021038331354766005,,0.15317065978888422,0.20075227320194244,389.98089599609375,2.0,,169.68741846084595,0.74462890625,,,10.914974212646484,,,0.9878846868362836,0.00011597627037272242,,,5.0,0.0003885797747784636,3.2362543200825655e-10,4.563199763651937e-05,8844.263671875,,5,0.1582862473901109,0.06875922383620815,0.0,,,0.0,0.0,6751012.0,,,,0.19822949171066284,,,,0.15355923993047327,,,,0.0654875636100769,0.0005692662022056538,0.0,,307.0,,,,,-46.81670379638672,0.0,307.0,142.03002743600155,0.60986328125,,,,2.1595816612243652,-642.2199096679688,0.0009765625,,,,40.0,0.027750153094530106,,0.0,1289.0,0.005001455545425415,1.0,0.0,,-2318.54150390625,1769856720.9184492,,0.10402102023363113,,2.06115369216775e-09,668.1342001000012,97.326171875,,0.00034635058892718007,,5.427200085250661e-05,0.9896003603935242,,0.0,,450.48898169699896,0.0,0.0007650274783372879,,84.0,,,0.9870306849479675,0.002232401864603162,4096.0,32.072594443001435,,,,,,0.60986328125,,0.0,,864.3834838867188,1.0,,-46.81670379638672,1.0003888923674822,42.487128271000984,,,1.0,0.0,1e-05,176.166015625,10.914974212646484,-0.002382427453994751,2526.0688642302553,,,,3664.923648429,,,3.750683845282765e-06,3.1595816612243652,0.021269479766488075,3.2362543200825655e-10,54.833011666312814,864.3834838867188,0.0,-642.2199096679688,0.01903707906603813,2.0,0.0003636801535549239,0.8759475350379944,,,,,1.0563534498214722,,,,,4096.0,
790.5665961049999,,,0.0,,,742.0,-2509.966796875,0.0,0.0,1.1858112141489983,,2.0,,0.8557802438735962,,1.1863785944879055,,,0.7706854059979378,,,0.11472661048173904,3660.47314453125,,3660.47314453125,,0.020372257042888513,,0.1672833362245001,0.21086125075817108,391.40545654296875,2.0,,169.6966233253479,0.8779296875,,,8.920525550842285,,,0.9865412967208935,0.00010018413665207807,,,6.0,0.000462672357343763,5.858566076710758e-09,3.4720000257948413e-05,11194.03515625,,6,0.1653682796728491,0.07298739250803943,0.0,,,0.0,0.0,7692689.0,,,,0.222519651055336,,,,0.16774600965436548,,,,0.0634227842092514,0.0005667144489507336,7.456356421187138e-09,,434.0,,,,,-44.35203170776367,0.0,434.0,156.717437659001,0.79296875,,,,2.7135777473449707,-771.8519897460938,0.00048828125,,,,35.0,0.02812366746366024,,0.0,4096.0,0.003669828176498413,1.0,0.0,,-2509.966796875,1769857511.5927474,,0.10047052800655365,,2.06115369216775e-09,790.5665961049999,95.72265625,,0.0004314708556876212,,4.729600186692551e-05,0.9887015223503113,,0.0,,547.1608630580013,0.0,0.0007696570828557014,,78.0,,,0.9875624179840088,0.0027744395192712545,4096.0,36.43549478099885,,,,,,0.79296875,,0.0,,1241.904541015625,1.0,,-44.35203170776367,1.0004629511386156,49.20112826799959,,,1.0,0.0,1e-05,176.482421875,8.920525550842285,-0.0019133687019348145,2432.650531245785,,,,4501.085009183,,,1.4529873579860464e-06,3.7135777473449707,0.021650074049830437,5.858566076710758e-09,4.264196572359651,1241.904541015625,0.0,-771.8519897460938,0.01887563429772854,2.0,0.0004073918260019127,0.8959558606147766,,,,,0.8738094568252563,,,,,4096.0,
836.0417972440009,,,0.0,,,306.0,-2686.98974609375,0.0,0.0,1.2625398263335228,,2.0,,0.8280410766601562,,1.263259363360703,,,0.7833156599990616,,,0.14258083701133728,3899.81103515625,,3899.81103515625,,0.020194476615531594,,0.2296415095916018,0.3151232600212097,394.43072509765625,2.0,,170.34150171279907,0.96142578125,,,9.996506690979004,,,0.9793117296417623,9.573756478461454e-05,,,7.0,0.0005562711617130844,-5.493024257674506e-09,3.5103999834973365e-05,8541.056640625,,7,0.16758418634249828,0.07282269771334342,0.0,,,0.0,0.0,8181905.0,,,,0.3091434836387634,,,,0.23019778018351644,,,,0.08936794102191925,0.0006490776381724572,-4.029267142158233e-09,,546.0,,,,,-35.74900436401367,0.0,546.0,165.22928919300102,0.87451171875,,,,2.047935962677002,-1228.9212646484375,0.00244140625,,,,39.0,0.034410618245601654,,0.0,4096.0,0.003457397222518921,0.9999998807907104,0.0,,-2686.98974609375,1769858347.7470374,,0.1019989401102066,,2.06115369216775e-09,836.0417972440009,95.259765625,,0.0005491920512668003,,4.476799949770793e-05,0.993721604347229,,0.0,,581.6212687920015,0.0,0.0012264233082532883,,96.0,,,0.9934693574905396,0.00507937278598547,4096.0,38.60282646300038,,,,,,0.87451171875,,0.0,,1352.3876953125,1.0,,-35.74900436401367,1.0005566142499447,49.52611938799964,,,1.0,0.0,1e-05,176.849609375,9.996506690979004,-0.0020802468061447144,2446.619602922822,,,,5439.226039969,,,-8.519945104978888e-07,3.047935962677002,0.028930187225341797,-5.493024257674506e-09,96.84026157064363,1352.3876953125,0.0,-1228.9212646484375,0.0238508153706789,2.0,0.0005800048472792696,0.9175527691841125,,,,,1.7040997743606567,,,,,4096.0,
938.0253539310033,,,0.0,,,484.0,-2339.3310546875,0.0,0.0,1.4578073993325233,,2.0,,0.8624145984649658,,1.45894511975348,,,0.7864664730004733,,,0.17618125677108765,4096.0,,4096.0,,0.020210802795745168,,0.3730768524110317,0.325664222240448,393.86663818359375,2.0,,170.34150171279907,1.0,,,7.965310096740723,,,0.968645772470191,9.155472877929043e-05,,,8.0,0.0007671919775020797,7.562253045989564e-09,3.270399975008331e-05,55574.87890625,,8,0.16833712014841856,0.07972228216791095,0.0,,,0.0,0.0,8590124.0,,,,0.4778059720993042,,,,0.37384404288604856,,,,0.31366240978240967,0.0008509375002176967,5.825286031324595e-09,,4096.0,,,,,-30.546092987060547,0.0,4096.0,173.61330215499765,1.0,,,,13.566534042358398,-1333.920654296875,0.00146484375,,,,36.0,0.042356185615062714,,0.0,4096.0,0.0034699738025665283,0.9999995231628418,0.0,,-2339.3310546875,1769859285.8948498,,0.10524528473615646,,2.06115369216775e-09,938.0253539310033,98.396484375,,0.0007676438344788039,,4.4224005250725895e-05,1.0011496543884277,,0.0,,668.7589739719951,0.0,0.0017419420182704926,,87.0,,,1.0011496543884277,0.008231043815612793,4096.0,41.482565076003084,,,,,,1.0,,0.0,,105.89752197265625,1.0,,-30.546092987060547,1.000767720863223,53.09796413499862,,,1.0,0.0,1e-05,176.939453125,7.965310096740723,-0.0016516149044036865,2289.416795612501,,,,6376.410825276,,,2.993932217698614e-07,14.566534042358398,0.040744900703430176,7.562253045989564e-09,267.4368688496761,105.89752197265625,0.0,-1333.920654296875,0.03251385688781738,2.0,0.0008166808247551671,0.9336609840393066,,,,,2.357699394226074,,,,,4096.0,
937.0617373870045,,,0.0,,,1533.0,-2201.932861328125,0.0,0.0,1.5809611352160573,,2.0,,0.8796112537384033,,1.5822929479181767,,,0.7721083509968594,,,0.18613781034946442,4096.0,,4096.0,,0.02021588260405724,,0.4536442959215492,0.3107008934020996,400.47198486328125,2.0,,171.5310549736023,0.99951171875,,,7.781070232391357,,,0.9651271274143544,8.992978436150187e-05,,,9.0,0.0008307022362714633,-3.0174234666446864e-08,5.2513001719489694e-05,116022.125,,9,0.16828265837511416,0.07981972101283025,0.0,,,0.0,0.0,8585680.0,,,,0.5594937801361084,,,,0.45447499700821936,,,,0.6271044015884399,0.0008979747362900525,-3.173023799263319e-08,,4096.0,,,,,-29.012351989746094,0.0,4096.0,173.56709895600216,1.0,,,,28.276763916015625,-1272.630859375,0.0009765625,,,,37.0,0.04398416355252266,,0.0,4096.0,0.003350555896759033,0.9999995827674866,0.0,,-2201.932861328125,1769860223.0799186,,0.10823389887809753,,2.06115369216775e-09,937.0617373870045,96.2265625,,0.0008316091627875721,,4.7583998821210116e-05,1.0082279443740845,,0.0,,669.5763502459959,0.0,0.001985420472919941,,123.0,,,1.008227825164795,0.009203433990478516,4096.0,40.98752113900264,,,,,,1.0,,0.0,,-627.9027099609375,1.0,,-29.012351989746094,1.0008312948048115,51.87518887099577,,,1.0,0.0,1e-05,178.345703125,7.781070232391357,-0.0015187859535217285,2290.5854698381872,,,,7905.174699352,,,1.1139228295320436e-07,29.276763916015625,0.046083927154541016,-3.0174234666446864e-08,93.69039800111204,-627.9027099609375,0.0,-1272.630859375,0.0368804931640625,2.0,0.0009091774631997396,0.9368348121643066,,,,,2.809147357940674,,,,,4096.0,
