val-core/beyondaime/reward/best@8/mean,val-aux/brumo25/reward/std@8,rollout_corr/k3_kl,val-aux/aime25/reward/best@4/mean,val-aux/hmmt25/reward/worst@8/mean,critic/score/max,val-aux/hmmt25/reward/std@8,timing_s/agent_loop/slowest/tool_calls,timing_s/reward,val-aux/hmmt25/reward/best@4/std,training/rollout_actor_probs_pearson_corr,rollout_corr/ppl_ratio,critic/rewards/max,val-core/hmmt25/reward/best@8/mean,val-aux/num_turns/mean,critic/rewards/min,val-aux/aime24/reward/worst@2/std,val-aux/hmmt25/reward/worst@4/mean,val-core/beyondaime/reward/best@8/std,val-aux/brumo25/reward/worst@4/std,rollout_corr/rollout_rs_eff_sample_size,rollout_corr/training_log_ppl,val-core/hmmt25/reward/best@8/std,rollout_corr/rollout_rs_seq_fraction_low,val-core/aime25/reward/best@8/std,adv/mean,timing_s/agent_loop/generate_sequences/max,critic/rewards/mean,val-aux/hmmt25/reward/worst@4/std,response_length_non_aborted/clip_ratio,val-core/brumo25/reward/mean@8,val-aux/beyondaime/reward/worst@8/mean,prompt_length/mean,training/rollout_probs_diff_std,val-aux/num_turns/min,rollout_corr/rollout_rs_max,timing_s/agent_loop/tool_calls/min,val-aux/beyondaime/reward/worst@8/std,num_turns/mean,perf/cpu_memory_used_gb,val-aux/aime24/reward/best@4/std,num_turns/max,val-aux/aime25/reward/worst@4/std,rollout_corr/rollout_ppl,perf/throughput,perf/mfu/actor,prompt_length/min,val-core/aime25/reward/mean@8,critic/score/mean,response_length/min,val-aux/aime24/reward/best@4/mean,rollout_corr/rollout_rs_min,rollout_corr/rollout_rs_seq_max,val-aux/hmmt25/reward/best@2/std,critic/advantages/min,timing_s/agent_loop/tool_calls/max,rollout_corr/log_ppl_diff_max,num_turns/min,val-aux/aime25/reward/worst@2/std,rollout_corr/rollout_rs_std,_step,rollout_corr/rollout_rs_mean,rollout_corr/rollout_rs_seq_mean,rollout_corr/rollout_rs_seq_std,val-core/aime24/reward/best@8/std,timing_s/old_log_prob_pre,val/generations,actor/entropy,timing_s/agent_loop/slowest/prompt_length,timing_per_token_ms/gen,val-core/avg/reward/mean@8,rollout_corr/rollout_is_catastrophic_token_fraction,val-core/aime25/reward/best@8/mean,perf/total_num_tokens,val-aux/hmmt25/reward/worst@2/mean,critic/advantages/max,val-aux/beyondaime/reward/worst@2/std,val-aux/hmmt25/reward/worst@2/std,val-aux/brumo25/reward/best@4/mean,timing_per_token_ms/adv,critic/returns/mean,val-aux/aime24/reward/worst@2/mean,actor/is_ratio_mean,timing_s/step,actor/lr,rollout_corr/rollout_rs_seq_masked_fraction,actor/grad_norm,critic/score/min,val-aux/aime25/reward/best@4/std,val-aux/brumo25/reward/worst@8/std,training/rollout_probs_diff_mean,timing_s/testing,response/aborted_ratio,val-aux/aime25/reward/worst@8/mean,training/rollout_probs_diff_valid,response_length/clip_ratio,val-core/avg/reward/best@8/std,rollout_corr/rollout_log_ppl,val-aux/beyondaime/reward/worst@2/mean,val-core/brumo25/reward/best@8/mean,rollout_corr/chi2_token,timing_s/agent_loop/generate_sequences/mean,val-core/avg/reward/best@8/mean,val-aux/beyondaime/reward/std@8,prompt_length/max,val-aux/aime25/reward/worst@4/mean,rollout_corr/log_ppl_abs_diff,val-aux/aime25/reward/std@8,rollout_corr/chi2_seq,val-aux/aime25/reward/best@2/mean,distill/teacher_kl,response_length/mean,response_length/max,timing_s/stop_profile,timing_s/adv,val-aux/brumo25/reward/worst@2/mean,rollout_corr/rollout_rs_seq_min,timing_s/agent_loop/generate_sequences/min,val-aux/beyondaime/reward/best@4/std,timing_s/start_profile,val-aux/brumo25/reward/worst@4/mean,rollout_corr/rollout_rs_seq_fraction_high,val-aux/aime24/reward/worst@8/std,val-aux/brumo25/reward/best@2/mean,val-aux/beyondaime/reward/best@4/mean,critic/returns/min,training/global_step,rollout_corr/rollout_rs_seq_max_deviation,val-aux/brumo25/reward/best@4/std,rollout_corr/rollout_is_veto_fraction,critic/returns/max,val-aux/beyondaime/reward/worst@4/mean,val-aux/hmmt25/reward/best@2/mean,actor/pg_loss,timing_s/update_actor,val-core/hmmt25/reward/mean@8,response_length_non_aborted/max,val-aux/aime25/reward/best@2/std,val-aux/brumo25/reward/best@2/std,timing_s/gen,val-aux/brumo25/reward/worst@2/std,val-core/beyondaime/reward/mean@8,val-aux/aime24/reward/worst@4/mean,rollout_corr/log_ppl_diff_min,rollout_corr/kl,timing_per_token_ms/update_actor,rollout_corr/log_ppl_diff,response_length_non_aborted/mean,perf/max_memory_reserved_gb,val-aux/beyondaime/reward/best@2/std,val-core/brumo25/reward/best@8/std,timing_s/agent_loop/slowest/generate_sequences,training/rollout_probs_diff_max,_runtime,_timestamp,val-aux/num_turns/max,val-aux/aime24/reward/std@8,timing_s/save_checkpoint,val-aux/aime24/reward/worst@8/mean,val-core/aime24/reward/mean@8,critic/advantages/mean,training/epoch,val-aux/aime24/reward/best@2/mean,response_length_non_aborted/min,val-core/aime24/reward/best@8/mean,val-aux/hmmt25/reward/worst@8/std,prompt_length/clip_ratio,val-aux/beyondaime/reward/best@2/mean,rollout_corr/training_ppl,rollout_corr/rollout_rs_masked_fraction,val-aux/aime25/reward/worst@2/mean,val-aux/beyondaime/reward/worst@4/std,val-aux/brumo25/reward/worst@8/mean,rollout_corr/rollout_rs_ratio_fraction_high,perf/time_per_step,val-aux/aime25/reward/worst@8/std,timing_s/agent_loop/tool_calls/mean,timing_s/agent_loop/slowest/response_length,val-aux/hmmt25/reward/best@4/mean,perf/max_memory_allocated_gb,val-aux/aime24/reward/best@2/std,rollout_corr/rollout_rs_ratio_fraction_low,val-aux/aime24/reward/worst@4/std
0.10117000000000001,0.1426265578937765,,0.17496666666666666,0.0,,0.06955357571025295,,,0.09710204427820418,,,,0.13916666666666666,2.0,,0.04537961899067458,0.0002666666666666667,0.03466045444911864,0.07396224938860436,,,0.08896705345081862,,0.05215544496941871,,,,0.002969474326842678,,0.21666666666666667,0.00441,,,2.0,,,0.008325299938200277,,,0.03989184757156379,,0.03763417972005946,,,,,0.0875,,,0.13506666666666664,,,0.08666962354699995,,,,,0.0727301088999671,,0,,,,0.027192775174897942,,"{'_latest_artifact_path': 'wandb-client-artifact://dd63g4w2jam5231d1pnu3gymvyq8b2wugrx7e8194x8zzq0lyqgrlctsopa0ncagtfjg08sgaidsiqx6nd9a2722aok3cg9flvkyp1dx499b3k8874ezorum1zhi3meh:latest/val/generations.table.json', 'sha256': 'f1798c502508dd9d52e3670577152fa9e844b2b28bafb534bef49c19b1d5a632', 'size': 48858, 'artifact_path': 'wandb-client-artifact://2bazkvsxiprhhxg7nve3d46sn37d8h8rbioguh6jf3f1n1i8k87k0t1a1vfj1u29euxojngjk459epyv9r9966qasa7uleyl86cjci3abje46zte3mvr8bloouketm9d/val/generations.table.json', 'ncols': 31, '_type': 'table-file', 'nrows': 1, 'log_mode': 'IMMUTABLE', 'path': 'media/table/val/generations_0_f1798c502508dd9d52e3.table.json'}",,,,0.09275,,0.20963333333333337,,0.0048,,0.030225951337833675,0.028956684551818424,0.3342666666666666,,,0.06833333333333333,,,,,,,0.0820444174273243,0.03654753979694334,,,,0.0039000000000000003,,,0.05196140609176929,,0.019379999999999998,0.37113333333333337,,,0.19459400000000002,0.04751670780768685,,0.016033333333333333,,0.10103385193346018,,0.13153333333333334,,,,,,0.15433333333333332,,,0.046019195774857496,,0.11046666666666667,,0.015057034269683864,0.27853333333333335,0.07923999999999999,,,,0.09462116744282863,,,0.00964,0.05336666666666667,,,0.029166666666666667,,0.10049943654645027,0.1290880497327028,,0.11449070526635714,0.03875,0.0491,,,,,,,0.04937246072537396,0.056831302414592555,,,529.663632147,1767326222.0924313,2.0,0.05602890786478132,,0.03743333333333333,0.09166666666666666,,,0.1158,,0.15186666666666668,0.0,,0.05759,,,0.04240000000000001,0.01477451481626217,0.0831,,,0.015236068612980772,,,0.09126666666666666,,0.05028050768335356,,0.029692091230857493
,,0.0006645776481946086,,,0.24269503355026245,,0.0,18.068572117947042,,0.999739944934845,1.0006500408053398,0.24269503355026245,,,-657.8975219726562,,,,,0.9986641394723631,1.0768387573771179,,0.0,,1.2301176965934246e-08,0.0,-35.556976318359375,,0.0341796875,,,94.259765625,0.008775818161666393,,7.208115577697754,0.0,,2.0,338.9290771484375,,2.0,,76.79114758968353,2252.277175760421,0.10483627124925522,36.0,,-35.556976318359375,1.0,,0.004099918995052576,1.0784612894058228,,-2.3224265575408936,0.0,0.0759429931640625,2.0,,0.0365738645195961,1,1.0000189542770386,1.0001206398010254,0.005291863344609737,,24.27543961489573,,1.453167200088501,102.0,0.06862057023332342,,0.0,,2812866.0,,37.002384185791016,,,,0.0005601563434416787,1.267394011961187e-08,,1.0,312.22467091004364,1e-05,0.0087890625,3.8490347862243652,-657.8975219726562,,,0.002878329483792186,,0.0,,1.0,0.0341796875,,1.0762028652243316,,,0.0013797231949865818,0.0,,,269.0,,0.0018599161940073827,,1.8730184910818934,,0.02779604308307171,1279.2099609375,8192.0,4.7072069719433784e-05,1.575644733151421,,0.9269593954086304,0.0,,0.0002734730951488018,,0.0,,,,-2.3224265575408936,1.0,0.07846128940582275,,0.0,37.002384185791016,,,2.1343142023511064e-05,88.2192362388596,,8192.0,,,179.77367954980582,,,,-0.0730133056640625,0.0006430240961492473,0.031362758211325954,0.0006358846790135431,1279.2099609375,160.544921875,,,0.0,0.7935173511505127,816.227610299,1767326534.9266713,,,,,,1.267394011961187e-08,0.0,,1.0,,,0.0,,76.74826349969953,1.030604380503064e-05,,,,4.198758688289672e-06,312.22467091004364,,0.0,2260.0,,154.36432886123657,,6.107285116740968e-06,
,,0.0006256180116679388,,,-0.3465735912322998,,0.0,15.647927628131583,,0.9994708895683289,1.0006486275233328,-0.3465735912322998,,,-380.9080810546875,,,,,0.9987614017888534,0.6222889823839068,,0.0,,4.801350872440935e-09,0.0,-29.648151397705078,,0.0146484375,,,100.365234375,0.00992876011878252,,7.3559489250183105,0.0,,2.0,370.3306884765625,,2.0,,131.2291289381683,2398.6205504349073,0.10239868982761675,34.0,,-29.648151397705078,1.0,,0.12800920009613037,1.0647488832473755,,-2.642765522003174,0.0,0.08220291137695312,2.0,,0.03521384671330452,2,0.9999852776527405,1.0000489950180054,0.004069275222718716,,20.622885967837647,,0.5747803449630737,65.0,0.06429972726260029,,0.0,,2747994.0,,35.38372802734375,,,,0.000565307602218047,4.165171763048647e-09,,1.0,286.4139973600395,1e-05,0.009765625,3.4310882091522217,-380.9080810546875,,,0.0034179456997662783,,0.0,,1.0,0.0146484375,,0.6216487868223339,,,0.0012389537878334522,0.0,,,454.0,,0.0014642761834693374,,2.882081601768732,,0.02388228476047516,1241.4287109375,8192.0,4.7424109652638435e-05,1.55346189904958,,0.9213321805000305,0.0,,6.348802708089352e-05,,0.0,,,,-2.642765522003174,2.0,0.07866781949996948,,0.0,35.38372802734375,,,2.42457865449186e-05,84.81733323610388,,8192.0,,,163.47858437988907,,,,-0.0599370002746582,0.0006360261646030096,0.030865181378163083,0.0006401955470209941,1241.4287109375,167.712890625,,,0.0,0.6580371856689453,1205.410165313,1767326821.4907765,,,,,,4.165171763048647e-09,0.0,,1.0,,,0.0,,127.74279779288918,1.179966056952253e-05,,,,3.1465760912396945e-06,286.4139973600395,,0.0,639.0,,161.46920585632324,,8.653084478282835e-06,
,,0.0006805511231959827,,,60.5767707824707,,0.0,24.650323753012344,,0.9888906478881836,1.000705766491592,60.5767707824707,,,-459.048583984375,,,,,0.9946368439524582,0.5969205321744084,,0.0,,-4.338462478159499e-09,0.0,-49.671817779541016,,0.03857421875,,,98.34375,0.04982008785009384,,28047.115234375,0.0,,2.0,407.62518310546875,,2.0,,1.9848065627738833,3083.9688267620127,0.14241482683432705,38.0,,-49.671817779541016,153.0,,2.06115369216775e-09,10.872306823730469,,-2.6801838874816895,0.0,0.004675477743148804,2.0,,0.07293473929166794,3,1.0099880695343018,1.0055294036865234,0.23087657988071442,,32.54245268297382,,0.6490836143493652,78.0,0.047229259708395775,,0.0,,4799219.0,,35.43168640136719,,,,0.0003195118410202871,-3.4841189933132455e-09,,1.0,389.0456802248955,1e-05,0.05517578125,3.3486363887786865,-459.048583984375,,,0.011019746772944927,,0.0,,1.0,0.03857421875,,0.5962155614979565,,,0.001356733962893486,0.0,,,342.0,,0.0009794197085284395,,16.00862711155787,,0.022125283256173134,2245.02490234375,8192.0,4.873587749898434e-05,1.533407298149541,,0.842322826385498,0.0,,3.3664051443338394e-05,,0.00146484375,,,,-2.6801838874816895,3.0,9.872306823730469,,0.0,35.43168640136719,,,7.132843689028334e-06,112.83667466393672,,8192.0,,,217.15120980911888,,,,-0.003956258296966553,0.0006863843656219615,0.023511466066444713,0.0007049660980555927,2245.02490234375,176.96875,,,0.0,1.0,1668.027560557,1767327210.6731536,,,,,,-3.4841189933132455e-09,0.0,,153.0,,,0.0,,1.986373302526772,0.005564821884036064,,,,0.0008210428641177714,389.0456802248955,,0.0,2166.0,,170.32269096374512,,0.004743779078125954,
,,0.000636228270650463,,,431.1851501464844,,0.0,29.25537670799531,,0.9382123947143555,1.0006431713700294,431.1851501464844,,,-367.1491394042969,,,,,0.9762913857956873,0.5438781075645238,,0.0,,-2.1398230742875057e-08,0.0,-50.311431884765625,,0.0673828125,,,94.162109375,0.11381834745407104,,25066.765625,0.0,,2.0,419.96221923828125,,2.0,,1.8555597141385078,3115.3240584550604,0.1497687433655152,37.0,,-50.311431884765625,74.0,,2.06115369216775e-09,5.93179988861084,,-2.798090696334839,0.0,0.0046122074127197266,2.0,,0.15016354620456696,4,0.9898326396942139,0.9973200559616089,0.14277240633964539,,38.31438856897876,,0.7143042087554932,115.0,0.04669384262046639,,0.0,,5763023.0,,44.40610885620117,,,,0.0002727074708992891,-2.075787008948282e-08,,1.0,462.47379822004586,1e-05,0.322265625,2.8575222492218018,-367.1491394042969,,,0.043769221752882004,,0.0,,1.0,0.0673828125,,0.5432355941738933,,,0.0013442067429423332,0.0,,,541.0,,0.0008907377432478825,,22.183353842701763,,0.018498115241527557,2719.81396484375,8192.0,4.559988155961037e-05,1.5716194270644337,,0.7967509031295776,0.0,,3.763195127248764e-05,,0.001953125,,,,-2.798090696334839,4.0,4.93179988861084,,0.0,44.40610885620117,,,1.2600453276334633e-05,132.88870446616784,,8192.0,,,260.09306159382686,,,,-0.005401611328125,0.0006033291850826572,0.02305885374154638,0.0006425099145417335,2719.81396484375,180.150390625,,,0.0,0.9999983906745911,2696.247918371,1767327673.2899902,,,,,,-2.075787008948282e-08,0.0,,74.0,,,0.0,,1.8568509928882122,0.0332036018371582,,,,0.004648863337934017,462.47379822004586,,0.0,1340.0,,173.74217224121094,,0.02855473756790161,
,,0.0006993574311309203,,,655.37646484375,,0.0,59.9443534319289,,0.8908353447914124,1.0006588278338313,655.37646484375,,,-212.9931640625,,,,,0.9420367113892046,0.5401702346280217,,0.0,,1.015851935903811e-08,0.0,-65.64095306396484,,0.390625,,,97.326171875,0.1466185748577118,,31259.201171875,0.0,,2.0,488.45501708984375,,2.0,,1.7432900173589587,2823.7497930370396,0.1745892705927638,40.0,,-65.64095306396484,56.0,,2.06115369216775e-09,4.688083171844482,,-2.5174853801727295,0.0,0.004626274108886719,2.0,,0.2294473797082901,5,0.9858846664428711,0.9890318512916565,0.15435990691184998,,79.74094717996195,,0.8962229490280151,84.0,0.05509847395882436,,0.0,,11611826.0,,31.487430572509766,,,,0.00014000412838741918,1.032180207971578e-08,,1.0,1028.0501860179938,1e-05,0.88720703125,5.446957111358643,-212.9931640625,,,0.0909310057759285,,0.0,,1.0,0.390625,,0.5395118563901633,,,0.0015817414969205856,0.0,,,494.0,,0.0007467856557923369,,413.6329963481985,,0.0117794219404459,5572.5107421875,8192.0,5.0143804401159286e-05,1.6257035781163722,,0.6995034217834473,0.0,,3.692787140607834e-05,,0.00537109375,,,,-2.5174853801727295,5.0,3.6880831718444824,,0.0,31.487430572509766,,,9.023301848820608e-06,257.4805517150089,,8192.0,,,628.8114442520309,,,,-0.0025142431259155273,0.0006098343160374498,0.022173993281935925,0.0006583798312931322,5572.5107421875,196.646484375,,,0.0,0.999989926815033,4158.867819522,1767328701.5098073,,,,,,1.032180207971578e-08,0.0,,56.0,,,0.0,,1.7444703551009297,0.08289952576160431,,,,0.013378748670220375,1028.0501860179938,,0.0,1899.0,,189.60935974121094,,0.06952077895402908,
,,0.0007289358027264825,,,533.5423583984375,,0.0,78.18492979416624,,0.8814889788627625,1.0006901705637574,533.5423583984375,,,-298.0037841796875,,,,,0.9334741974517601,0.4661181182600558,,0.0,,1.2013398054122604e-09,0.0,-73.17882537841797,,0.671875,,,95.72265625,0.15001040697097778,,74742.8203125,0.0,,2.0,497.47113037109375,,2.0,,1.6061977846547961,2533.5803233367633,0.1867917440413882,35.0,,-73.17882537841797,630.0,,2.06115369216775e-09,10.150213241577148,,-2.6243655681610107,0.0,0.0033701658248901367,2.0,,0.24493315815925598,6,0.9808499813079834,0.9822139143943787,0.23739950358867645,,99.08155567292124,,0.9054749608039856,78.0,0.06590116007942792,,0.0,,14820811.0,,27.681840896606445,,,,0.00010809314631323319,1.275268446399025e-09,,1.0,1462.4374510140624,1e-05,0.98193359375,3.71235728263855,-298.0037841796875,,,0.10002762079238892,,0.0,,1.0,0.671875,,0.46542833279818296,,,0.0015775300562381744,0.0,,,742.0,,0.0007282579863385763,,231.12291612569243,,0.010247698053717613,7141.00146484375,8192.0,4.9344031140208244e-05,1.602028091903776,,0.8559907078742981,0.0,,3.715301863849163e-05,,0.001953125,,,,-2.6243655681610107,6.0,9.150213241577148,,0.0,27.681840896606445,,,5.371391066044673e-06,319.28635845612735,,8192.0,,,963.7893747959752,,,,-0.0008535981178283691,0.0006739680197824782,0.021543109783676975,0.0006897857638250571,7141.00146484375,198.669921875,,,0.0,0.9999998807907104,5800.57849273,1767330164.1301322,,,,,,1.275268446399025e-09,0.0,,630.0,,,0.0,,1.607327027246356,0.0967697873711586,,,,0.016047293320298195,1462.4374510140624,,0.0,8192.0,,191.8712363243103,,0.08072249591350555,
,,0.0007776660795570933,,,73.95724487304688,,0.0,83.92319417209364,,0.8871559500694275,1.0007032845169306,73.95724487304688,,,-186.72677612304688,,,,,0.926828093362876,0.5397241972386837,,0.0,,-1.0257376059641388e-09,0.0,-66.22098541259766,,0.833984375,,,95.259765625,0.15127155184745789,,187765.671875,0.0,,2.0,498.72845458984375,,2.0,,1.7289593201130629,2424.922452126394,0.18918660536029436,39.0,,-66.22098541259766,530.0,,2.06115369216775e-09,23.888334274291992,,-2.6394174098968506,0.0,0.0037178397178649902,2.0,,0.25811517238616943,7,0.9901812672615051,0.9904701113700867,0.5152451395988464,,107.96879583108239,,0.9940451383590698,96.0,0.07021003955383573,,0.0,,15922239.0,,28.824142456054688,,,,0.00010410127338223749,-1.004005878435521e-09,,1.0,1641.5204315129668,1e-05,0.9912109375,2.602391481399536,-186.72677612304688,,,0.1001991406083107,,0.0,,1.0,0.833984375,,0.5390212943311781,,,0.0017240010201931,0.0,,,306.0,,0.0007325202022911981,,61.064885498955846,,0.008623342029750347,7679.27099609375,8192.0,5.296105518937111e-05,1.6575253549963236,,0.8326811790466309,0.0,,4.201591946184635e-05,,0.001953125,,,,-2.6394174098968506,7.0,22.888334274291992,,0.0,28.824142456054688,,,1.0101905552062362e-06,343.2483145578299,,8192.0,,,1104.203612938989,,,,-0.0010316967964172363,0.0006973858105538966,0.021557791875742468,0.0007029005646472797,7679.27099609375,198.775390625,,,0.0,0.9999959468841553,7648.099451574,1767331805.8407302,,,,,,-1.004005878435521e-09,0.0,,530.0,,,0.0,,1.7301986096426845,0.10709380358457565,,,,0.018417708575725555,1641.5204315129668,,0.0,8192.0,,192.28899240493774,,0.0886760950088501,
,,0.0008474442179249309,,,242.35150146484375,,0.0,89.4850983012002,,0.8639040589332581,1.0007405830547214,242.35150146484375,,,-228.92257690429688,,,,,0.9236937584718095,0.500146298436448,,0.0,,9.751585317019362e-09,0.0,-78.72323608398438,,0.98974609375,,,98.396484375,0.1655292510986328,,68236.46875,0.0,,2.0,499.69232177734375,,2.0,,1.655473954975605,2293.3387205328613,0.19179025374637007,36.0,,-78.72323608398438,3993.0,,2.06115369216775e-09,9.230947494506836,,-2.5574028491973877,0.0,0.0024802684783935547,2.0,,0.2663593292236328,8,0.993536114692688,0.9935314655303955,0.2692837119102478,,112.51881132391281,,0.8801968693733215,87.0,0.07636916087321242,,0.0,,16946149.0,,27.48686981201172,,,,9.875620412602651e-05,9.743293283293042e-09,,1.0,1847.3229497540742,1e-05,1.0,3.6055819988250732,-228.92257690429688,,,0.10238448530435562,,0.0,,1.0,0.98974609375,,0.4994061158504337,,,0.001917775720357895,0.0,,,484.0,,0.0007667073368793353,,32.065537854563445,,0.009628469124436378,8176.09033203125,8192.0,4.70730010420084e-05,1.67353734979406,,0.8469768762588501,0.0,,4.320009611546993e-05,,0.00341796875,,,,-2.5574028491973877,8.0,8.230947494506836,,0.0,27.48686981201172,,,3.7972779853845395e-07,364.3315335481893,,8192.0,,,1278.7735713399015,,,,-0.0007038116455078125,0.0007408149820093968,0.02149937036126552,0.0007401817856589332,8176.09033203125,198.7890625,,,0.0,0.9999992251396179,9366.869136041,1767333653.3619611,,,,,,9.743293283293042e-09,0.0,,3993.0,,,0.0,,1.6567138880491257,0.1208428367972374,,,,0.019981147721409798,1847.3229497540742,,0.0,8192.0,,192.28899240493774,,0.10086169093847275,
,,0.0008790290394244948,,,218.7123565673828,,0.0,85.86370465997607,,0.8844981789588928,1.0007756352424622,218.7123565673828,,,-202.3238983154297,,,,,0.9264253165692102,0.579424557974562,,0.0,,-5.596635599403044e-09,0.0,-92.82333374023438,,0.86962890625,,,96.2265625,0.1554170697927475,,25512.359375,0.0,,2.0,499.481201171875,,2.0,,1.7938912827521563,2364.2765987085268,0.1897469769167592,37.0,,-92.82333374023438,1394.0,,2.06115369216775e-09,4.016200542449951,,-2.5444555282592773,0.0,0.003691434860229492,2.0,,0.2644641399383545,9,0.9849247336387634,0.9857774376869202,0.09960049390792847,,107.80531965009868,,0.9129723906517029,123.0,0.07301960486002468,,0.0,,16252691.0,,32.42414855957031,,,,0.00010124335743024962,-5.5709628021816116e-09,,1.0,1718.5691184438765,1e-05,0.9970703125,3.140288829803467,-202.3238983154297,,,0.09066735953092575,,0.0,,1.0,0.86962890625,,0.5786493688356131,,,0.0019810395315289497,0.0,,,1533.0,,0.000803802686277777,,78.7897463068366,,0.011840227991342545,7839.65771484375,8192.0,4.863995127379894e-05,1.645477004116401,,0.7998188734054565,0.0,,6.4479885622859e-05,,0.0009765625,,,,-2.5444555282592773,9.0,3.016200542449951,,0.0,32.42414855957031,,,1.080259542041162e-06,350.35485128406435,,8192.0,,,1172.3749551631045,,,,-0.0008025169372558594,0.0007715165261288348,0.021556728746277422,0.0007751855591777712,7839.65771484375,198.7890625,,,0.0,0.9999977350234985,11723.118844722,1767335372.1314516,,,,,,-5.5709628021816116e-09,0.0,,1394.0,,,0.0,,1.795298857614398,0.11154848337173462,,,,0.019856849685311317,1718.5691184438765,,0.0,8192.0,,192.28899240493774,,0.09169163554906845,
