val-aux/brumo25/reward/worst@4/std,rollout_corr/training_ppl,actor/lr,training/rollout_probs_diff_max,val-core/aime25/reward/best@8/mean,rollout_corr/training_log_ppl,val-core/aime24/reward/best@8/std,response_length_non_aborted/clip_ratio,val-aux/aime25/reward/worst@4/mean,val-core/beyondaime/reward/best@8/std,val-aux/hmmt25/reward/best@4/mean,val/generations,val-aux/hmmt25/reward/worst@4/mean,timing_s/testing,timing_per_token_ms/adv,rollout_corr/rollout_rs_seq_max,val-aux/beyondaime/reward/best@2/std,rollout_corr/rollout_rs_seq_min,val-aux/aime25/reward/best@2/mean,val-core/brumo25/reward/best@8/mean,timing_s/save_checkpoint,val-aux/beyondaime/reward/worst@8/std,val-aux/aime25/reward/worst@8/mean,val-aux/aime25/reward/worst@2/mean,critic/returns/mean,critic/score/min,val-aux/hmmt25/reward/worst@8/mean,critic/rewards/min,val-aux/hmmt25/reward/best@2/std,rollout_corr/rollout_rs_seq_fraction_low,val-aux/beyondaime/reward/worst@2/mean,timing_s/stop_profile,val-aux/aime24/reward/best@4/mean,val-core/hmmt25/reward/best@8/mean,rollout_corr/rollout_rs_seq_mean,val-core/hmmt25/reward/mean@8,prompt_length/max,critic/returns/min,rollout_corr/rollout_ppl,val-aux/beyondaime/reward/best@2/mean,val-core/avg/reward/mean@8,val-aux/beyondaime/reward/std@8,val-core/brumo25/reward/best@8/std,rollout_corr/rollout_rs_max,val-aux/brumo25/reward/best@2/std,timing_s/start_profile,val-aux/hmmt25/reward/worst@2/mean,val-aux/aime25/reward/worst@4/std,val-aux/num_turns/min,timing_per_token_ms/update_actor,timing_s/agent_loop/slowest/tool_calls,val-aux/aime24/reward/best@4/std,val-aux/brumo25/reward/worst@8/std,actor/grad_norm,val-core/beyondaime/reward/best@8/mean,val-aux/beyondaime/reward/best@4/mean,_timestamp,val-aux/aime25/reward/worst@2/std,rollout_corr/chi2_token,val-aux/hmmt25/reward/best@2/mean,actor/entropy,prompt_length/min,training/rollout_probs_diff_mean,val-aux/brumo25/reward/worst@4/mean,timing_s/step,critic/rewards/mean,val-aux/aime25/reward/best@4/mean,rollout_corr/log_ppl_diff,timing_s/agent_loop/tool_calls/max,val-core/avg/reward/best@8/std,rollout_corr/rollout_is_catastrophic_token_fraction,rollout_corr/rollout_rs_ratio_fraction_high,rollout_corr/rollout_rs_ratio_fraction_low,critic/advantages/min,val-aux/hmmt25/reward/best@4/std,critic/rewards/max,timing_per_token_ms/gen,val-aux/aime24/reward/best@2/mean,rollout_corr/rollout_rs_mean,val-core/aime24/reward/mean@8,rollout_corr/ppl_ratio,val-aux/num_turns/max,timing_s/adv,val-aux/hmmt25/reward/worst@4/std,rollout_corr/rollout_log_ppl,response_length_non_aborted/mean,val-aux/beyondaime/reward/worst@8/mean,critic/returns/max,num_turns/min,training/global_step,timing_s/agent_loop/tool_calls/mean,val-core/aime25/reward/best@8/std,val-aux/aime24/reward/worst@2/std,training/rollout_probs_diff_std,response_length_non_aborted/min,val-core/brumo25/reward/mean@8,val-aux/brumo25/reward/worst@2/std,rollout_corr/rollout_rs_std,response_length_non_aborted/max,rollout_corr/log_ppl_diff_max,val-aux/hmmt25/reward/worst@2/std,timing_s/agent_loop/generate_sequences/mean,rollout_corr/rollout_rs_seq_fraction_high,prompt_length/clip_ratio,perf/time_per_step,timing_s/reward,val-aux/brumo25/reward/best@4/std,val-aux/beyondaime/reward/worst@4/std,rollout_corr/kl,val-aux/aime24/reward/best@2/std,val-aux/aime24/reward/worst@4/std,rollout_corr/log_ppl_diff_min,response_length/mean,val-core/avg/reward/best@8/mean,val-core/aime25/reward/mean@8,rollout_corr/rollout_rs_eff_sample_size,distill/teacher_kl,rollout_corr/k3_kl,val-aux/hmmt25/reward/std@8,response_length/max,response/aborted_ratio,num_turns/max,val-aux/brumo25/reward/worst@2/mean,val-aux/aime25/reward/worst@8/std,val-aux/brumo25/reward/best@2/mean,response_length/min,rollout_corr/rollout_is_veto_fraction,val-aux/aime25/reward/best@4/std,critic/advantages/max,val-aux/brumo25/reward/std@8,timing_s/gen,perf/cpu_memory_used_gb,val-aux/aime25/reward/std@8,training/epoch,timing_s/agent_loop/generate_sequences/min,perf/total_num_tokens,val-aux/aime24/reward/worst@2/mean,val-aux/aime24/reward/worst@8/mean,_runtime,prompt_length/mean,training/rollout_actor_probs_pearson_corr,val-aux/num_turns/mean,val-core/aime24/reward/best@8/mean,timing_s/agent_loop/slowest/response_length,perf/mfu/actor,rollout_corr/rollout_rs_seq_std,val-aux/aime24/reward/worst@4/mean,perf/max_memory_allocated_gb,perf/throughput,timing_s/agent_loop/generate_sequences/max,response_length/clip_ratio,rollout_corr/log_ppl_abs_diff,val-core/hmmt25/reward/best@8/std,val-core/beyondaime/reward/mean@8,critic/score/max,training/rollout_probs_diff_valid,val-aux/aime24/reward/worst@8/std,rollout_corr/chi2_seq,actor/is_ratio_mean,val-aux/beyondaime/reward/worst@2/std,val-aux/brumo25/reward/best@4/mean,rollout_corr/rollout_rs_seq_max_deviation,val-aux/brumo25/reward/worst@8/mean,timing_s/update_actor,val-aux/beyondaime/reward/worst@4/mean,critic/advantages/mean,val-aux/aime24/reward/std@8,val-aux/hmmt25/reward/worst@8/std,num_turns/mean,rollout_corr/rollout_rs_min,critic/score/mean,rollout_corr/rollout_rs_seq_masked_fraction,adv/mean,timing_s/agent_loop/slowest/generate_sequences,perf/max_memory_reserved_gb,timing_s/agent_loop/slowest/prompt_length,timing_s/agent_loop/tool_calls/min,val-aux/beyondaime/reward/best@4/std,timing_s/old_log_prob_pre,_step,actor/pg_loss,rollout_corr/rollout_rs_masked_fraction,val-aux/aime25/reward/best@2/std
0.06223044583009079,,,,0.2303666666666667,,0.042205020680119616,,0.006,0.025752453146030866,0.013133333333333334,"{'log_mode': 'IMMUTABLE', '_type': 'table-file', 'ncols': 31, 'nrows': 1, 'size': 39236, 'path': 'media/table/val/generations_0_0de6a46d2334e31deef9.table.json', 'sha256': '0de6a46d2334e31deef9bfbbf2dfa1c7994b1431a6c890298a27ad73109ce87f', '_latest_artifact_path': 'wandb-client-artifact://gq4ppgayr4a30soq4r6jer7vdlmq2ndwqxh8ezimux263zb82sybre6zef95uv3amglt3gr4tx96ngio1jvmwu75wwz1tjxxuzcgtz3x05q8fl8y29uz1fau4ndg2uyr:latest/val/generations.table.json', 'artifact_path': 'wandb-client-artifact://5mocert7ese107r0l1tmvtddjqtoa4dai2d08n9cfx3bs5qufrojzf6019ecoh5pb96k28lzvcz2pfyw0gg0v53zzt8e42yr89mfqq49hahpfexxlzt9i3f9x3yjlql8/val/generations.table.json'}",0.0,,,,0.047167798815669036,,0.12313333333333333,0.33013333333333333,,0.006348104722644307,0.0009333333333333333,0.025866666666666663,,,0.0,,0.013963086255472957,,0.018340000000000002,,0.18626666666666666,0.0218,,0.004166666666666667,,,,0.05863,0.08358333333333333,0.046412698141445156,0.06250828584463573,,0.11300379150734088,,0.0006333333333333333,0.02633565783431405,2.0,,,0.06975203495315939,0.032678237612100106,,0.09671999999999999,0.07983,1765941301.169975,0.06722265381841076,,0.007566666666666667,,,,0.10606666666666667,,,0.17940000000000003,,,0.04448765562724333,,,,,0.016287827765952504,,,0.14616666666666667,,0.10416666666666667,,2.0,,0.0,,,0.0034300000000000003,,,,,0.07611607918459985,0.07792075952716143,,,0.19583333333333333,0.09688915970492819,,,,0.004550824101193101,,,,,,0.08794644784875479,0.014964890307384323,,0.09024774647566737,0.050418946443625275,,,0.1787706666666667,0.075,,,,0.011023963796102461,,,,0.1421,0.007411636173112576,0.24789999999999998,,,0.11150071699454402,,0.12360857040840986,,,0.11205781572956264,,,,0.06183333333333334,0.015466666666666665,930.966304449,,,2.0,0.21483333333333335,,,,0.0341,,,,,,0.01585643928083057,0.03875,,,0.028669246645874565,,,0.03166497089723301,0.295,,0.0827,,0.00773,,0.09815329505729108,0.0,,,,,,,,,,0.039876372335246275,,0,,,0.12206830272964862
,45.72265284508467,1e-05,0.5599138736724854,,1.074543396010995,,0.0244140625,,,,,,,0.0005745785747454716,1.123565912246704,,0.9239323735237122,,,,,,,-1.1766247531852514e-08,-8432.26953125,,-8432.26953125,,0.0,,6.060799933038652e-05,,,1.0004074573516846,,269.0,-25.56032943725586,47.12559316586703,,,,,2.442671775817871,,0.0002935379889095202,,,,0.03206480733792199,0.0,,,2.6908090114593506,,,1765941614.8807957,,0.0014258958399295807,,1.3786534070968628,36.0,0.0030167202930897474,,313.0824997449963,-498.9353942871094,,0.0003867707887366123,0.0,,0.0,3.270845127190114e-06,1.1039102901122533e-05,-25.56032943725586,,-30.481000900268555,0.07083020726732799,,1.0000122785568237,,1.0004108236171305,,1.5162525280029513,,1.0741566258948296,1194.26318359375,,6.055076599121094,2.0,1.0,0.0,,,0.008965334855020046,2.0,,,0.036872509866952896,8192.0,0.079925537109375,,0.0,0.0,0.0,313.0824997449963,32.087608017987804,,,0.0006669713030440505,,,-0.1102132797241211,1194.26318359375,,,0.9986423828918339,0.41777676343917847,0.0006880162534343981,,8192.0,0.0,2.0,,,,2.0,0.0,,6.055076599121094,,173.24013327500143,416.20916748046875,,0.0,0.0,2638895.0,,,1427.892154332,94.259765625,0.9997214078903198,,,1329.0,0.10078621481508208,0.007274078670889139,,164.20400714874268,2107.1882029092676,0.0,0.0244140625,0.0021330394301912747,,,-30.481000900268555,1.0,,1.9178535616956651,1.0,,,0.1235659122467041,,84.61565976000566,,-1.1766247531852514e-08,,,2.0,0.1755172461271286,-498.9353942871094,0.0107421875,-1.1978364078402137e-08,0.0,174.45703125,102.0,0.0,,21.31419242999982,1,5.814457758172506e-05,1.4309947800938971e-05,
,56.93628811463714,1e-05,1.0,,1.4406589204445481,,0.123046875,,,,,,,0.000323163333247062,1.7178709506988525,,0.6833858489990234,,,,,,,7.733302886947513e-09,-15756.921875,,-15756.921875,,0.0,,4.825700307264924e-05,,,0.9966838359832764,,454.0,-32.22964859008789,56.67815445177257,,,,,6926.8642578125,,4.835199797526002e-05,,,,0.024415929551395307,0.0,,,2.1164071559906006,,,1765942111.8067148,,0.0011199573054909706,,1.2540708780288696,34.0,0.017448414117097855,,496.764924632007,-637.1241455078125,,0.0007907228439307801,0.0,,0.0,0.0018294528126716614,0.017093198373913765,-32.22964859008789,,2547.369384765625,0.061483736107330635,,0.9898055195808411,,1.00081303762272,,1.5846876349969534,,1.439868194051087,2294.0068359375,,6.422762393951416,2.0,2.0,0.0,,,0.08673585206270218,2.0,,,0.10306841135025024,8192.0,0.09881782531738281,,0.0,0.0,0.0,496.764924632007,53.076117160992,,,0.000529927843359701,,,-0.07511615753173828,2294.0068359375,,,0.9891910293904522,0.2777341902256012,0.0005446201898848813,,8192.0,0.0,2.0,,,,2.0,0.0,,6.422762393951416,,288.85833918298886,463.55792236328125,,0.0,0.0,4903674.0,,,2083.520531705,100.365234375,0.9754695296287537,,,845.0,0.14852553081104142,0.02876546047627926,,180.1332564353943,2467.804064282788,0.0,0.123046875,0.00216027286114695,,,2547.369384765625,1.0,,3.531077520456165,1.0,,,0.7178709506988525,,119.72775892700884,,7.733302886947513e-09,,,2.0,2.06115369216775e-09,-637.1241455078125,0.068359375,7.62736718229462e-09,0.0,190.587890625,65.0,0.0,,33.18678267300129,2,5.933717069772637e-05,0.018922651186585426,
,17.986588462255895,1e-05,1.0,,0.6034273668192327,,0.2041015625,,,,,,,0.0002325081721647006,11.562361717224121,,0.6573772430419922,,,,,,,-1.3015672983840432e-08,-29022.69140625,,-29022.69140625,,0.0,,5.043200508225709e-05,,,0.9800816178321838,,342.0,-40.7244873046875,17.392184695228934,,,,,88544.046875,,6.956899596843868e-05,,,,0.023093262515200132,0.0,,,1.1344115734100342,,,1765942767.4337292,,0.0007152054458856583,,0.6434329152107239,38.0,0.08035599440336227,,655.4451735340117,-354.37701416015625,,0.0006566170153519124,0.0,,0.0,0.004163779318332672,0.06587757915258408,-40.7244873046875,,5804.1904296875,0.060803371003254295,,0.9526379704475403,,1.0006607677787542,,1.528784245994757,,0.6027707539033145,3112.19580078125,,8.546212196350098,2.0,3.0,0.0,,,0.1783822774887085,2.0,,,0.1741107851266861,8192.0,0.08480167388916016,,0.0,0.00048828125,0.0,655.4451735340117,70.36639303599077,,,0.00036165260809895017,,,-0.03574419021606445,3112.19580078125,,,0.9662691903647321,0.11386720091104507,0.0003590593721582991,,8192.0,0.0,2.0,,,,2.0,0.0,,8.546212196350098,,387.54712762300915,488.1285400390625,,0.0,0.0,6575185.0,,,2843.739830314,98.34375,0.8271416425704956,,,8192.0,0.161386919709987,0.24144329130649567,,185.80458784103394,2507.9080850302453,0.0,0.2041015625,0.0010069719103285024,,,5804.1904296875,1.0,,3.556770596653223,1.0,,,10.562361717224121,,151.84247329100617,,-1.3015672983840432e-08,,,2.0,2.06115369216775e-09,-354.37701416015625,0.39404296875,-1.3839449586328101e-08,0.0,196.447265625,78.0,0.0,,43.80304568700376,3,6.3788901732309e-05,0.07004135847091675,
,2.632440783083439,1e-05,0.9999998807907104,,0.47630169545300305,,0.22705078125,,,,,,,0.00021120638882695444,4.81825065612793,,0.639295220375061,,,,,,,1.00509733869103e-08,-24729.19140625,,-24729.19140625,,0.0,,4.921700747217983e-05,,,0.9762122631072998,,541.0,-40.44404983520508,2.5988029465079308,,,,,18821.44921875,,3.6223995266482234e-05,,,,0.02249826016073151,0.0,,,1.0392084121704102,,,1765943527.6537836,,0.0008599422872066498,,0.6872525811195374,37.0,0.0822685956954956,,760.0530922960024,-349.404296875,,0.0005543098807265778,0.0,,0.0,0.006015280727297068,0.06590056419372559,-40.44404983520508,,9157.5986328125,0.06274464837435095,,0.9485962390899658,,1.000555356964469,,1.5857474940130487,,0.47574738634284586,3571.87646484375,,9.779784202575684,2.0,4.0,0.0,,,0.1729690283536911,4.0,,,0.18544533848762512,8192.0,0.04049825668334961,,0.0,0.00146484375,0.0,760.0530922960024,80.10497510099958,,,0.00038385832947174237,,,-0.004469811916351318,3571.87646484375,,,0.9616852162849611,0.09782093018293381,0.00040602351180041296,,8192.0,0.0,2.0,,,,4.0,0.0,,9.779784202575684,,458.9898400219972,499.33380126953125,,0.0,0.0,7508047.0,,,4855.185394069,94.162109375,0.8429012298583984,,,8192.0,0.166219276944436,0.11471495032310486,,188.0600666999817,2469.579782025278,0.0,0.22705078125,0.0007914178252121928,,,9157.5986328125,1.0,,60.25840234104544,1.0,,,3.8182506561279297,,168.91799470499973,,1.00509733869103e-08,,,2.0,2.06115369216775e-09,-349.404296875,0.51806640625,8.630531844744382e-09,0.0,198.806640625,115.0,0.0,,50.08806860599725,4,4.5158118620491905e-05,0.07191584259271622,
,1.2626072401180863,1e-05,0.999998927116394,,0.22370306705124676,,0.96044921875,,,,,,,9.722018874899166e-05,24.59442138671875,,0.7208915948867798,,,,,,,-8.86108697528698e-09,-2866.720458984375,,-2866.720458984375,,0.0,,5.020800745114684e-05,,,0.9739428758621216,,494.0,-55.24457550048828,1.2621555980294943,,,,,193933.953125,,3.484800981823355e-05,,,,0.021659037404034364,0.0,,,1.345068097114563,,,1765945539.1185603,,0.0007806960493326187,,0.5400378108024597,40.0,0.08423926681280136,,2011.2560195580008,-579.626953125,,0.00033987701772275614,0.0,,0.0,0.0059685176238417625,0.04868900775909424,-55.24457550048828,,1354.332763671875,0.08153161786558943,,0.9737677574157715,,1.0003399970009923,,1.6259622549987398,,0.2233631913550198,8068.94970703125,,12.918712615966797,2.0,5.0,0.0,,,0.14978861808776855,812.0,,,0.17578379809856415,8192.0,0.0023556649684906006,,0.0,0.00390625,0.0,2011.2560195580008,185.3184399259917,,,0.00033223706219587257,,,-0.000667572021484375,8068.94970703125,,,0.9652877178572304,0.0718342512845993,0.0003609163093187817,,8192.0,0.0,2.0,,,,812.0,0.0,,12.918712615966797,,1347.3270253369992,553.3898315429688,,0.0,0.0,16724533.0,,,6884.522002755,97.326171875,0.8349773287773132,,,8192.0,0.19008051503145645,0.6317521333694458,,202.74105215072632,2078.8667426431657,0.0,0.96044921875,0.000380161453904293,,,1354.332763671875,1.0,,24.15313999913633,1.0,,,23.59442138671875,,362.23728581200703,,-8.86108697528698e-09,,,2.0,2.06115369216775e-09,-579.626953125,0.99267578125,-9.251786892150449e-09,0.0,213.396484375,84.0,0.0,,114.21925322001334,5,1.2810634462123716e-06,0.05465752258896828,
,1.3125992445275187,1e-05,0.9999998807907104,,0.2556254871888086,,0.978515625,,,,,,,9.823342348237356e-05,9.886932373046875,,0.6225031614303589,,,,,,,5.389205526284968e-09,-3862.64990234375,,-3862.64990234375,,0.0,,4.662400169763714e-05,,,0.9696615934371948,,742.0,-55.164695739746094,1.3120898501947522,,,,,73284.7890625,,3.5935998312197626e-05,,,,0.021575603704859458,0.0,,,1.4291846752166748,,,1765947568.431799,,0.0008197808638215065,,0.5823736190795898,35.0,0.08591854572296143,,2029.1278394649999,-659.0010375976562,,0.00036861531975773687,0.0,,0.0,0.0073394314385950565,0.05538537725806236,-55.164695739746094,,2746.5576171875,0.08207653469795713,,0.9694677591323853,,1.0003687469288707,,1.6513704509998206,,0.2552568718092516,8112.6162109375,,14.893610954284668,2.0,6.0,0.0,,,0.15509240329265594,973.0,,,0.18714028596878052,8192.0,0.002537280321121216,,0.0,0.00341796875,0.0,2029.1278394649999,186.91968429200642,,,0.0003647484898010589,,,-0.0009817183017730713,8112.6162109375,,,0.9608585063146554,0.08123163133859634,0.00038648324516543653,,8192.0,0.0,2.0,,,,973.0,0.0,,14.893610954284668,,1363.671912300997,559.6888427734375,,0.0,0.0,16810678.0,,,8929.142638286,95.72265625,0.83974689245224,,,8192.0,0.19095312528853994,0.35318273305892944,,203.02552938461304,2071.1703906778375,0.0,0.978515625,0.0004080308865468396,,,2746.5576171875,1.0,,977.6107754381374,1.0,,,8.886932373046875,,362.7005265379994,,5.389205526284968e-09,,,2.0,2.06115369216775e-09,-659.0010375976562,0.99755859375,5.518546508653799e-09,0.0,213.787109375,78.0,0.0,,113.66175097999803,6,8.444570198662404e-07,0.06272480636835098,
,1.280329342931509,1e-05,0.9999994039535522,,0.23463546158745885,,0.99365234375,,,,,,,9.941363380100965e-05,11.410181999206543,,0.6405230760574341,,,,,,,4.2788999010667794e-09,-3216.523193359375,,-3216.523193359375,,0.0,,4.992001049686223e-05,,,0.967918872833252,,306.0,-53.52789306640625,1.2797928238287568,,,,,85725.0234375,,3.6479992559179664e-05,,,,0.021530956968709422,0.0,,,1.2235318422317505,,,1765949613.0544605,,0.0007887622341513634,,0.5496102571487427,39.0,0.08747114986181259,,2044.4088356150023,-685.8785400390625,,0.0003971056955833774,0.0,,0.0,0.007650830317288637,0.06064087152481079,-53.52789306640625,,1571.671142578125,0.08239370504427898,,0.9678807854652405,,1.000397253781557,,1.6821770039969124,,0.23423835390713066,8166.94189453125,,13.983298301696777,2.0,7.0,0.0,,,0.16340883076190948,1312.0,,,0.19029051065444946,8192.0,0.0028402209281921387,,0.0,0.00439453125,0.0,2044.4088356150023,187.57386218599277,,,0.00039270210572794895,,,-0.0008878707885742188,8166.94189453125,,,0.9596423452105444,0.08398229628801346,0.00039261104257093393,,8192.0,0.0,2.0,,,,1312.0,0.0,,13.983298301696777,,1378.1086240189907,557.8035278320312,,0.0,0.0,16920989.0,,,11001.745967474,95.259765625,0.8193920850753784,,,8192.0,0.1914913115686717,0.2717834711074829,,203.02552938461304,2069.1787162656487,0.0,0.99365234375,0.0004347444662471389,,,1571.671142578125,1.0,,32.43364540627226,1.0,,,10.410181999206543,,364.32508602700545,,4.2788999010667794e-09,,,2.0,2.06115369216775e-09,-685.8785400390625,0.99755859375,3.2586222609154447e-09,0.0,213.787109375,96.0,0.0,,112.1803204940079,7,8.11394825106504e-07,0.06829170137643814,
,1.2997831217944622,1e-05,0.9999998807907104,,0.25327945593744516,,0.998046875,,,,,,,9.792992722105481e-05,39.11302185058594,,0.802631139755249,,,,,,,2.3700499340861825e-08,-2872.65478515625,,-2872.65478515625,,0.0,,4.646400338970125e-05,,,1.0021209716796875,,484.0,-37.091060638427734,1.2991625424474478,,,,,312614.53125,,3.414400271140039e-05,,,,0.021592272988067946,0.0,,,1.3427668809890747,,,1765951685.6562088,,0.0009767413139343262,,0.5881673097610474,36.0,0.08935976773500443,,2072.3933652910055,-1282.7230224609375,,0.00045654015957552474,0.0,,0.0,0.010209242813289165,0.06763885915279388,-37.091060638427734,,1019.821533203125,0.08365967652980023,,1.0021353960037231,,1.0004567252472043,,1.6614724859973649,,0.2528229163726792,8185.75,,10.30808162689209,2.0,8.0,0.0,,,0.1608378291130066,3292.0,,,0.2070716917514801,8192.0,0.0025419890880584717,,0.0,0.00732421875,0.0,2072.3933652910055,188.71367052999267,,,0.00045264258778843214,,,-0.0008741319179534912,8185.75,,,0.9526150385526752,0.1567019373178482,0.0004693800482300503,,8192.0,0.0,2.0,,,,3292.0,0.0,,10.30808162689209,,1402.5056197710073,557.3272705078125,,0.0,0.0,16965932.0,,,13066.654953417,98.396484375,0.835054337978363,,,8192.0,0.19103788140228917,0.9216083884239197,,203.02552938461304,2046.6592255300002,0.0,0.998046875,0.0004885283578914823,,,1019.821533203125,1.0,,338.5403740722686,1.0,,,38.11302185058594,,366.33303524099756,,2.3700499340861825e-08,,,2.0,2.06115369216775e-09,-1282.7230224609375,1.0,2.3499145740402128e-08,0.0,213.787109375,87.0,0.0,,112.64894325500063,8,1.799053853446253e-06,0.07784810662269592,
,1.3540677726268768,1e-05,1.0,,0.29784864687826484,,1.0,,,,,,,9.73349696904007e-05,10.60938549041748,,0.8071737289428711,,,,,,,1.1772475438931451e-08,-3428.9169921875,,-3428.9169921875,,0.0,,4.58879949292168e-05,,,0.9788671731948853,,1533.0,-41.59911346435547,1.3532402627170086,,,,,78981.875,,5.8752004406414926e-05,,,,0.021834288716911,0.0,,,1.792891263961792,,,1765953750.5658002,,0.0012481724843382835,,0.672606348991394,37.0,0.09711124747991562,,2064.6814240800013,-1599.2249755859375,,0.000600229146584752,0.0,,0.0,0.014284491539001465,0.08027487993240356,-41.59911346435547,,434.04803466796875,0.08284478482878214,,0.9788671731948853,,1.0006005056202412,,1.6521918079961324,,0.2972484164638445,8192.0,,10.233619689941406,2.0,9.0,0.0,,,0.1600736826658249,8192.0,,,0.23182885348796844,8192.0,0.002105236053466797,,0.0,0.001953125,0.0,2064.6814240800013,188.6384481099958,,,0.0005995048943532311,,,-0.0009472668170928955,8192.0,,,0.940945797351701,0.19521789252758026,0.0006101996875713667,,8192.0,0.0,2.0,,,,8192.0,0.0,,10.233619689941406,,1389.904849546001,563.3700561523438,,0.0,0.0,16974288.0,,,16762.845359975,96.2265625,0.8470181226730347,,,8192.0,0.18892478219002123,0.24737238883972168,,203.39098119735718,2055.315629088341,0.0,1.0,0.0006268586203077575,,,434.04803466796875,1.0,,1137.3187158307992,1.0,,,9.60938549041748,,370.6215049559978,,1.1772475438931451e-08,,,2.0,2.06115369216775e-09,-1599.2249755859375,1.0,1.1957300039000529e-08,0.0,214.439453125,123.0,0.0,,113.33246166301251,9,9.602380548479061e-07,0.09455937147140503,
