rollout_corr/rollout_rs_seq_max,val-aux/hmmt25/reward/best@4/mean,response_length/mean,rollout_corr/training_log_ppl,val-aux/brumo25/reward/best@4/mean,training/epoch,critic/score/max,val-aux/beyondaime/reward/best@4/mean,val-aux/aime25/reward/worst@4/mean,critic/score/mean,actor/grad_norm,val-aux/hmmt25/reward/worst@4/mean,rollout_corr/rollout_is_catastrophic_token_fraction,val-aux/hmmt25/reward/worst@4/std,critic/rewards/min,perf/mfu/actor,actor/entropy,rollout_corr/rollout_rs_seq_mean,rollout_corr/rollout_rs_eff_sample_size,val-aux/beyondaime/reward/best@4/std,val-aux/beyondaime/reward/best@2/std,val-aux/beyondaime/reward/std@8,val-aux/brumo25/reward/worst@4/std,timing_per_token_ms/update_actor,val-core/aime25/reward/best@8/mean,timing_s/agent_loop/slowest/response_length,rollout_corr/rollout_is_veto_fraction,val-aux/aime25/reward/best@2/mean,response/aborted_ratio,val-core/aime25/reward/best@8/std,rollout_corr/rollout_ppl,val-aux/aime24/reward/std@8,val-aux/beyondaime/reward/worst@8/std,training/rollout_actor_probs_pearson_corr,timing_s/agent_loop/tool_calls/min,val-aux/num_turns/max,val-aux/hmmt25/reward/worst@2/std,rollout_corr/kl,val-aux/aime24/reward/best@2/std,val-core/aime25/reward/mean@8,rollout_corr/training_ppl,val-aux/aime25/reward/best@2/std,timing_s/gen,val-core/avg/reward/best@8/std,training/rollout_probs_diff_max,training/global_step,_runtime,val-core/brumo25/reward/best@8/std,val-aux/aime24/reward/best@2/mean,num_turns/max,val-core/aime24/reward/mean@8,perf/cpu_memory_used_gb,val-aux/aime24/reward/worst@4/mean,rollout_corr/rollout_rs_seq_masked_fraction,val-aux/beyondaime/reward/worst@2/std,num_turns/mean,val-aux/num_turns/mean,_step,val-core/avg/reward/mean@8,val-aux/brumo25/reward/worst@2/mean,rollout_corr/rollout_rs_seq_max_deviation,val-aux/beyondaime/reward/worst@4/std,actor/pg_loss,timing_per_token_ms/gen,rollout_corr/log_ppl_diff_min,val-aux/beyondaime/reward/worst@8/mean,timing_s/testing,rollout_corr/rollout_rs_seq_fraction_high,response_length_non_aborted/min,val/generations,response_length/max,rollout_corr/rollout_rs_ratio_fraction_low,val-aux/beyondaime/reward/worst@2/mean,val-aux/aime25/reward/worst@2/std,prompt_length/mean,val-aux/aime24/reward/worst@4/std,val-aux/aime24/reward/best@4/mean,response_length_non_aborted/clip_ratio,timing_s/agent_loop/tool_calls/mean,timing_s/adv,timing_per_token_ms/adv,val-aux/hmmt25/reward/best@2/mean,perf/throughput,critic/score/min,_timestamp,val-aux/brumo25/reward/worst@2/std,val-aux/aime25/reward/best@4/mean,rollout_corr/rollout_log_ppl,num_turns/min,val-aux/aime25/reward/worst@4/std,val-aux/aime24/reward/worst@2/std,rollout_corr/rollout_rs_ratio_fraction_high,val-aux/beyondaime/reward/worst@4/mean,val-aux/hmmt25/reward/best@2/std,critic/returns/max,val-core/avg/reward/best@8/mean,perf/max_memory_reserved_gb,rollout_corr/rollout_rs_min,val-aux/aime24/reward/worst@2/mean,adv/mean,response_length_non_aborted/mean,val-aux/aime25/reward/worst@8/std,timing_s/agent_loop/slowest/generate_sequences,val-core/beyondaime/reward/best@8/std,val-aux/beyondaime/reward/best@2/mean,prompt_length/max,timing_s/save_checkpoint,actor/lr,val-aux/aime25/reward/std@8,val-aux/hmmt25/reward/worst@8/mean,rollout_corr/log_ppl_diff,val-aux/aime25/reward/worst@8/mean,val-aux/brumo25/reward/best@4/std,response_length_non_aborted/max,val-core/hmmt25/reward/mean@8,val-core/brumo25/reward/best@8/mean,perf/total_num_tokens,val-aux/num_turns/min,perf/max_memory_allocated_gb,critic/advantages/mean,rollout_corr/log_ppl_abs_diff,val-core/beyondaime/reward/best@8/mean,rollout_corr/k3_kl,rollout_corr/rollout_rs_masked_fraction,val-core/brumo25/reward/mean@8,val-aux/brumo25/reward/best@2/mean,val-aux/aime24/reward/worst@8/std,val-aux/aime24/reward/worst@8/mean,rollout_corr/rollout_rs_seq_min,timing_s/stop_profile,prompt_length/clip_ratio,val-aux/aime25/reward/worst@2/mean,val-core/aime24/reward/best@8/std,critic/rewards/mean,critic/advantages/min,critic/returns/min,val-aux/hmmt25/reward/best@4/std,val-aux/hmmt25/reward/worst@2/mean,rollout_corr/chi2_seq,val-core/hmmt25/reward/best@8/std,timing_s/agent_loop/generate_sequences/mean,timing_s/start_profile,timing_s/update_actor,response_length/min,timing_s/step,timing_s/agent_loop/tool_calls/max,val-aux/aime24/reward/best@4/std,val-aux/brumo25/reward/worst@8/std,rollout_corr/ppl_ratio,perf/time_per_step,timing_s/agent_loop/generate_sequences/min,training/rollout_probs_diff_mean,val-aux/brumo25/reward/worst@8/mean,val-aux/brumo25/reward/std@8,val-aux/brumo25/reward/worst@4/mean,val-core/beyondaime/reward/mean@8,rollout_corr/rollout_rs_mean,rollout_corr/rollout_rs_max,training/rollout_probs_diff_std,critic/returns/mean,training/rollout_probs_diff_valid,rollout_corr/rollout_rs_std,val-aux/brumo25/reward/best@2/std,timing_s/reward,val-aux/hmmt25/reward/std@8,actor/is_ratio_mean,distill/teacher_kl,timing_s/agent_loop/slowest/tool_calls,rollout_corr/rollout_rs_seq_std,val-aux/aime25/reward/best@4/std,critic/advantages/max,rollout_corr/chi2_token,timing_s/agent_loop/slowest/prompt_length,timing_s/old_log_prob_pre,rollout_corr/rollout_rs_seq_fraction_low,val-aux/hmmt25/reward/worst@8/std,prompt_length/min,rollout_corr/log_ppl_diff_max,timing_s/agent_loop/generate_sequences/max,response_length/clip_ratio,val-core/aime24/reward/best@8/mean,critic/rewards/max,val-core/hmmt25/reward/best@8/mean
,0.013666666666666666,,,0.28413333333333335,,,0.05779,0.0036,,,0.0,,0.0,,,,,,0.025649868493413556,0.03181496154296562,0.033775381983692225,0.0672204953555994,,0.20446666666666669,,,0.11696666666666668,,0.05839210548916064,,0.09303738306947165,0.005136600495997766,,,2.0,0.004051748593714407,,0.09333160937425525,0.07083333333333333,,0.10867352424236869,,0.03854954164209849,,,636.675579353,0.042334532071686665,0.12349999999999998,,0.08333333333333333,,0.023366666666666664,,0.024894138223942333,,2.0,0,0.07183333333333335,0.10740000000000001,,0.013547009692830186,,,,0.0007100000000000001,,,,"{'nrows': 1, '_latest_artifact_path': 'wandb-client-artifact://4hzhu9epyh1hk49dfryxcsm22in4s4l93r7n1rhk33rh1kzr7tp2eh610xjpzp9zvud2tejnbb0t3s27q5fesv7g5l8uhqjn6ft5l5y70y7mcjd52c6ocv94q9f23tqc:latest/val/generations.table.json', '_type': 'table-file', 'ncols': 31, 'log_mode': 'IMMUTABLE', 'artifact_path': 'wandb-client-artifact://jazz4fkf71tc4exl3spwwy1q0a7ozdkbeq4vuocy048znr7vwkjfvvuqif1p58d4fwotg8wld4e5hzu5la27uf80cmh5cclw9owp0z4jikt1zu7li0x119cbi2mf13i7/val/generations.table.json', 'path': 'media/table/val/generations_0_e0c80093a1cfa8ad5c35.table.json', 'sha256': 'e0c80093a1cfa8ad5c355cabdd1064e4c01059f3f4159f02a1161090495e7184', 'size': 36470}",,,0.015030000000000002,0.06510479923354863,,0.03389889396762818,0.16469999999999999,,,,,0.007666666666666667,,,1765940897.3278365,0.10972696800502006,0.16646666666666665,,,0.023274105536466586,0.06430469621363642,,0.004980000000000001,0.014027750275000543,,0.16182599999999997,,,0.045833333333333344,,,0.0046499166527684006,,0.017934873489442667,0.04501,,,,0.10156064281620496,0.0,,0.00016666666666666666,0.08557978303347132,,0.004166666666666667,0.31553333333333333,,2.0,,,,0.06863,,,0.17083333333333334,0.2343333333333333,0.020428747040116196,0.012133333333333333,,,,0.025066666666666668,0.05811570353393452,,,,0.016394443503143917,0.0005,,0.015970493626267995,,,,,,,0.08064786288026497,0.02860729019998441,,,,,0.04176666666666667,0.13554162308878134,0.0644,0.03,,,,,,,0.12080818133988093,,0.011023963796102461,,,,,0.0920916349569971,,,,,,0.0,,,,,0.19906666666666664,,0.021433333333333335
1.0875030755996704,,1278.7265625,1.0534496766049415,,0.0,-23.360427856445312,,,-533.6502685546875,3.2088985443115234,,0.0,,-16835.123046875,0.10801852401850706,1.3206990957260132,1.0002968311309814,0.9986970733677225,,,,,0.03050537757675297,,291.0,0.0,,0.0,,66.43785791099072,,,0.9997284412384033,0.0,,,0.0006649613862919068,,,66.14249940123409,,178.62340603600023,,0.47467106580734253,1.0,1135.931510855,,,2.0,,474.1688232421875,,0.00830078125,,2.0,,1,,,0.08808940649032593,,5.096066843357505e-05,0.06820727944213308,-0.07980632781982422,,,0.0,2.0,,8192.0,6.109593869041419e-06,,,94.259765625,,,0.03271484375,0.0,1.5203325359907467,0.0005406826389181979,,1977.8405171657844,-16835.123046875,1765941253.3641798,,,1.05298799299635,2.0,,,1.9092481124971528e-06,,,5.562058448791504,,192.021484375,0.0013255978701636195,,7.83096343326406e-09,1278.7265625,,0.0,,,269.0,,1e-05,,,0.00046167654079454223,,,8192.0,,,2811876.0,,180.63884019851685,8.390317773887546e-09,0.0019899241960956715,,0.0006577520530299807,8.018841981538571e-06,,,,,0.9119105935096741,4.598399391397834e-05,0.0,,,-533.6502685546875,-21.638978958129883,-21.638978958129883,,,2.8841216689907014,,0.0,0.0002610260125948116,85.77733907900983,2.0,355.4224892749917,0.0,,,1.000478605274111,355.4224892749917,0.0,0.002923949621617794,,,,,1.0000052452087402,3.223090171813965,0.008781441487371922,8.390317773887546e-09,1.0,0.03611796349287033,,67.25327461499546,,1.0,0.4173295199871063,0.0,0.005931215826421976,,5.562058448791504,0.001308448612689972,102.0,21.934240039001452,0.0,,36.0,0.10025596618652344,0.0,0.03271484375,,-23.360427856445312,
1.113205075263977,,2064.88818359375,1.7165517024695873,,0.0,-29.325122833251953,,,-741.5283203125,2.208962917327881,,0.0,,-19284.6796875,0.14127935253494603,1.7189794778823853,0.9998612403869629,0.9986013689656285,,,,,0.02503462018194436,,611.0,0.0,,0.0,,50.93699309416115,,,0.9998160600662231,0.0,,,0.0007175321877639362,,,51.22072893381119,,251.26489078599843,,0.7549068331718445,2.0,1727.862329532,,,2.0,,515.2228393554688,,0.0126953125,,2.0,,2,,,0.11320507526397705,,5.234882049265366e-05,0.05941626085562348,-0.10673260688781738,,,0.0,2.0,,8192.0,5.675246939063072e-06,,,100.365234375,,,0.08642578125,0.0,1.5595050929987337,0.0003516803575376127,,2221.284657079901,-19284.6796875,1765941752.6130342,,,1.7155637731775641,2.0,,,2.837623469531536e-06,,,6.141210079193115,,205.783203125,0.006007743533700705,,1.962891005291567e-08,2064.88818359375,,0.0,,,454.0,,1e-05,,,0.000987944533562768,,,8192.0,,,4434439.0,,194.18655967712402,2.0321694549352287e-08,0.002018473509906471,,0.0007094787672485836,8.512870408594608e-06,,,,,0.9230046272277832,4.7135996283032e-05,0.0,,,-741.5283203125,-44.87798309326172,-44.87798309326172,,,5.450836671050638,,0.0,4.6304005081765354e-05,111.01449608500116,2.0,499.0849535949965,0.0,,,1.0010036551393569,499.0849535949965,0.0,0.0026666801422834396,,,,,0.9999997615814209,4.435025691986084,0.007691545877605677,2.0321694549352287e-08,1.0,0.03742445632815361,,104.20346192999568,,1.0,0.35911309719085693,0.0,0.005468857008963823,,6.141210079193115,0.0014076195657253265,65.0,30.722956262005027,0.0,,34.0,0.08012104034423828,0.0,0.08642578125,,-29.325122833251953,
1.5296657085418701,,2539.904296875,1.0631930981762707,,0.0,2806.60009765625,,,-580.61181640625,2.1607260704040527,,0.0,,-14581.978515625,0.1517742872804229,1.3276652097702026,0.9967857003211975,0.9746876124882037,,,,,0.023461522958720615,,4752.0,0.0,,0.0,,21.804897256195545,,,0.9658623337745667,0.0,,,0.000738139675831917,,,22.053856298327446,,294.67129074200056,,0.9999995231628418,3.0,2579.798558309,,,2.0,,527.1810913085938,,0.16162109375,,2.0,,3,,,0.5296657085418701,,5.3394281648522224e-05,0.056648774664322936,-0.025937557220458984,,,0.0,3.0,,8192.0,0.03287141025066376,,,98.34375,,,0.09521484375,0.0,1.541677247005282,0.00028533029491141103,,2282.6237028065266,-14581.978515625,1765942344.5473194,,,1.0624245321378112,2.0,,,0.005710991099476814,,,7.441767692565918,,208.306640625,2.06115369216775e-09,,-6.639258476326404e-09,2539.904296875,,0.0,,,342.0,,1e-05,,,0.0007685695136387949,,,8192.0,,,5403132.0,,196.92063570022583,-6.834531163235624e-09,0.001214088159485982,,0.0007462422468051955,0.03858239948749542,,,,,0.7245883941650391,5.07200020365417e-05,0.0,,,-580.61181640625,-41.48582458496094,-41.48582458496094,,,124.22376100393012,,0.0,3.4431999665685e-05,126.76570546699804,3.0,591.7677093859966,0.0,,,1.0007712966762483,591.7677093859966,0.0,0.03235820680856705,,,,,0.9918742179870605,4203.3916015625,0.10190451890230179,-6.834531163235624e-09,1.0,0.15650708973407745,,128.44559299699904,,1.0,0.22859594225883484,0.0,0.03498237952589989,,7.441767692565918,0.0015139123424887657,78.0,40.00728881699615,0.0,,38.0,0.056349754333496094,0.0,0.09521484375,,2806.60009765625,
4.768077373504639,,3645.564453125,1.0526466579176486,,0.0,2546.33056640625,,,-528.5315551757812,1.8539223670959473,,0.0,,-16432.6796875,0.1641652168476806,1.7743362188339233,0.9922420978546143,0.9258432144959674,,,,,0.022791659070159825,,980.0,0.0,,0.0,,23.416256237775087,,,0.9268839359283447,0.0,,,0.0007217878471692529,,,22.74191510491073,,435.54593453599955,,1.0,4.0,4885.19648855,,,2.0,,565.2279663085938,,0.53515625,,2.0,,4,,,3.7680773735046387,,2.441768860306226e-05,0.05833634710952784,-0.049411773681640625,,,0.001953125,2.0,,8192.0,0.09466126561164856,,,94.162109375,,,0.212890625,0.0,1.5823223170009442,0.00020659754287800748,,2247.979888987379,-16432.6796875,1765943196.4837945,,,1.0518946344964206,2.0,,,0.018197547644376755,,,8.094764709472656,,217.46484375,2.06115369216775e-09,,-7.0770749260873345e-09,3645.564453125,,0.0,,,541.0,,1e-05,,,0.0007520290128013585,,,8192.0,,,7658960.0,,205.92001485824585,-4.79176964773842e-09,0.0010282903390361753,,0.000754578818941809,0.11285881698131561,,,,,0.719607949256897,5.088100442662835e-05,0.0,,,-528.5315551757812,-61.171226501464844,-61.171226501464844,,,67.18037320300937,,0.0,3.5935998312197626e-05,174.5604051519913,2.0,851.7602890400012,0.0,,,1.0007541701197624,851.7602890400012,0.0,0.08095631748437881,,,,,0.985493004322052,31759.546875,0.14821666479110718,-4.79176964773842e-09,1.0,0.25968289375305176,,188.43252596900857,,1.0,0.1449793428182602,0.0,0.13800491392612457,,8.094764709472656,0.0015816530212759972,115.0,51.259458207001444,0.0,,37.0,0.05339241027832031,0.0,0.212890625,,2546.33056640625,
12.678903579711914,,8187.8427734375,0.6140136362519115,,0.0,2238.03955078125,,,-622.4302978515625,2.644731044769287,,0.0,,-1710.532958984375,0.18869812349675044,1.0940841436386108,0.9851788878440857,0.9374106923451795,,,,,0.021858139213423926,,8192.0,0.0,,0.0,,1.8939210576936603,,,0.9193530082702637,0.0,,,0.0006109103917424363,,,1.8951281299814582,,1398.434235977009,,0.9999998211860657,5.0,7191.928904206,,,2.0,,621.7429809570312,,0.9990234375,,2.0,,5,,,11.678903579711914,,5.992199767490547e-07,0.08339549691902265,-0.000840604305267334,,,0.0068359375,3626.0,,8192.0,0.06773225218057632,,,97.326171875,,,0.998046875,0.0,1.6134895559953293,9.508999785804956e-05,,1840.209426193483,-1710.532958984375,1765945501.880081,,,0.6134002527687699,2.0,,,0.014894295483827591,,,16.193639755249023,,230.888671875,2.06115369216775e-09,,-1.0030244190772919e-08,8187.8427734375,,0.0,,,494.0,,1e-05,,,0.0006133878641776391,,,8192.0,,,16968026.0,,219.27189445495605,-9.689025581849364e-09,0.0006415751340682618,,0.0006535885845551093,0.08262655138969421,,,,,0.833794891834259,4.68809885205701e-05,0.0,,,-622.4302978515625,-56.18926239013672,-56.18926239013672,,,166.87525382684544,,0.0,5.24159986525774e-05,370.88947448499675,3626.0,2305.175943356997,0.0,,,1.00061369035393,2305.175943356997,0.0,0.09070112556219101,,,,,0.9851875305175781,96328.5625,0.13332107663154602,-9.689025581849364e-09,1.0,0.23700371384620667,,420.0934069070063,,1.0,0.07601884007453918,0.0,0.31037262082099915,,16.193639755249023,0.001394876278936863,84.0,113.61659039200458,0.0,,40.0,0.002621293067932129,0.0,0.998046875,,2238.03955078125,
3.0111172199249268,,8189.572265625,0.42123329546302557,,0.0,3196.482177734375,,,-691.146728515625,2.1775262355804443,,0.0,,-2508.317138671875,0.18917278469456014,0.8000706434249878,0.9720195531845093,0.953725387471176,,,,,0.021803322163337437,,8192.0,0.0,,0.0,,1.5450508669018745,,,0.914161205291748,0.0,,,0.0005312473213052726,,,1.5459019728004932,,1397.466747767001,,0.9999996423721313,6.0,9486.468178292,,,2.0,,624.992919921875,,1.0,,2.0,,6,,,2.0111172199249268,,1.7021810383432978e-07,0.08332020138551531,-0.0007967352867126465,,,0.0029296875,3584.0,,8192.0,0.04505634307861328,,,95.72265625,,,0.9990234375,0.0,1.6507043960009469,9.72817520027922e-05,,1839.1671149752483,-2508.317138671875,1765947808.613798,,,0.42070073587819934,2.0,,,0.010898243635892868,,,15.937472343444824,,231.22265625,2.06115369216775e-09,,8.264580131367438e-09,8189.572265625,,0.0,,,742.0,,1e-05,,,0.0005325592351255182,,,8192.0,,,16968284.0,,219.55637168884277,8.503574733254027e-09,0.0005542107242035854,,0.0005088944412818819,0.05595458671450615,,,,,0.7982946634292603,4.492800508160144e-05,0.0,,,-691.146728515625,-64.93911743164062,-64.93911743164062,,,96.4845108082518,,0.0,4.352000541985035e-05,369.964962611004,3584.0,2306.517425990998,0.0,,,1.0005327900871634,2306.517425990998,0.0,0.08040916174650192,,,,,0.9720136523246765,16881.529296875,0.12594281136989594,8.503574733254027e-09,1.0,0.205078125,,420.93614171099034,,1.0,0.08439350873231888,0.0,0.10416306555271149,,15.937472343444824,0.0009751366451382637,78.0,115.96611594800197,0.0,,35.0,0.0026128292083740234,0.0,0.9990234375,,3196.482177734375,
89.35833740234375,,8154.65673828125,0.351256221649237,,0.0,2603.62060546875,,,-619.3424072265625,1.678412675857544,,0.0,,-2089.5849609375,0.1891140478544327,0.7488312721252441,1.0130550861358643,0.9515252963404208,,,,,0.021800309207023687,,8192.0,0.0,,0.0,,1.4461480770260096,,,0.8875895142555237,0.0,,,0.0004549604568637733,,,1.4468470513820648,,1387.7608428149979,,0.9999986886978149,7.0,11764.03333995,,,2.0,,623.2844848632812,,0.9970703125,,2.0,,7,,,88.35833740234375,,3.6365297173546196e-07,0.08309578450430048,-0.0007989406585693359,,,0.00390625,620.0,,8192.0,0.05578083172440529,,,95.259765625,,,0.9921875,0.0,1.6054944189963862,9.502312191940308e-05,,1841.0442834499559,-2089.5849609375,1765950103.1519864,,,0.3507980691501871,2.0,,,0.011214595288038254,,,15.097183227539062,,231.22265625,2.06115369216775e-09,,-7.771454590965732e-09,8154.65673828125,,0.0,,,306.0,,1e-05,,,0.00045815274097549263,,,8192.0,,,16895829.0,,219.55637168884277,-7.638274901466957e-09,0.0004899620416836115,,0.00045444558327289997,0.06699542701244354,,,,,0.7227751016616821,4.64329932583496e-05,0.0,,,-619.3424072265625,-49.389808654785156,-49.389808654785156,,,113.01748122647405,,0.0,3.670499427244067e-05,368.3342965089978,620.0,2294.3268057000096,0.0,,,1.0004583382979035,2294.3268057000096,0.0,0.08566725254058838,,,,,1.0131642818450928,724214.3125,0.1413506418466568,-7.638274901466957e-09,1.0,0.2089674025774002,,420.7554749529954,,1.0,0.0759495347738266,0.0,1.9557418823242188,,15.097183227539062,0.0009116958826780319,96.0,115.34734873198613,0.0,,39.0,0.0018734335899353027,0.0,0.9921875,,2603.62060546875,
8.55355453491211,,8106.24462890625,0.21274208289105445,,0.0,6081.90478515625,,,-529.558349609375,0.9677488803863525,,0.0,,-2257.28662109375,0.18797777841266453,0.4624350666999817,0.9781118631362915,0.9685699433933377,,,,,0.0219236956913611,,8192.0,0.0,,0.0,,1.246853462420404,,,0.8329694271087646,0.0,,,0.0002728866137431396,,,1.247219760902226,,1375.7721206610004,,0.9999987483024597,8.0,14060.09963869,,,2.0,,623.5040283203125,,0.9921875,,2.0,,8,,,7.553554534912109,,3.1300090697072847e-07,0.08286990604700552,-0.0006403326988220215,,,0.00341796875,720.0,,8192.0,0.043055035173892975,,,98.396484375,,,0.98486328125,0.0,1.5950204599939752,9.492415003024592e-05,,1844.5877105376396,-2257.28662109375,1765952380.717522,,,0.21246227121446282,2.0,,,0.005838898941874504,,,14.159757614135742,,231.22265625,2.06115369216775e-09,,2.597590809116923e-09,8106.24462890625,,0.0,,,484.0,,1e-05,,,0.00027981254152109614,,,8192.0,,,16803105.0,,219.55637168884277,2.8295183973625626e-09,0.00032085160728456685,,0.0002788730446354748,0.04889393597841263,,,,,0.6484438180923462,5.132899968884885e-05,0.0,,,-529.558349609375,-62.121524810791016,-62.121524810791016,,,26.78658950747922,,0.0,3.3792006433941424e-05,368.3861606899882,720.0,2277.352400215008,0.0,,,1.0002799089998007,2277.352400215008,0.0,0.07301416993141174,,,,,0.9779350757598877,62227.5,0.14744669198989868,2.8295183973625626e-09,1.0,0.1691882163286209,,415.7751286109997,,1.0,0.06532721221446991,0.0,0.2518371343612671,,14.159757614135742,0.0005707964301109314,87.0,115.30442626100557,0.0,,36.0,0.004233658313751221,0.0,0.98486328125,,6081.90478515625,
10.469636917114258,,8184.69287109375,0.1889120583073236,,0.0,3571.751708984375,,,-682.4150390625,0.82052081823349,,0.0,,-2938.882080078125,0.1895587430159007,0.3456737995147705,0.978969931602478,0.9789470453474736,,,,,0.021758413227344276,,8192.0,0.0,,0.0,,1.2118738880380988,,,0.8458791971206665,0.0,,,0.00023819749861786477,,,1.2121734973043203,,1396.1121355159994,,0.999997079372406,9.0,17709.025394296,,,2.0,,630.0003051757812,,0.98046875,,2.0,,9,,,9.469636917114258,,8.818511840757992e-07,0.08328906037238075,-0.0005632936954498291,,,0.001953125,1977.0,,8192.0,0.03266911953687668,,,96.2265625,,,0.998046875,0.0,1.622599694004748,9.567597091020367e-05,,1846.7462669199253,-2938.882080078125,1765954676.784418,,,0.1886721848277375,2.0,,,0.0034594994504004717,,,13.952824592590332,,232.080078125,2.06115369216775e-09,,-1.0154485252655832e-08,8184.69287109375,,0.0,,,1533.0,,1e-05,,,0.00023987421991478186,,,8192.0,,,16959323.0,,219.92182207107544,-9.640716669423455e-09,0.0002826382169587305,,0.0002289672914912444,0.03612862154841423,,,,,0.7216492891311646,4.809600068256259e-05,0.0,,,-682.4150390625,-71.06871032714844,-71.06871032714844,,,9.146348326466978,,0.0,6.457600102294236e-05,369.00795789000404,1977.0,2295.838267522995,0.0,,,1.000239945948124,2295.838267522995,0.0,0.05078032985329628,,,,,0.9789632558822632,77946.03125,0.13484668731689453,-9.640716669423455e-09,1.0,0.140696182847023,,414.3797815440048,,1.0,0.08337698876857758,0.0,0.22516362369060516,,13.952824592590332,0.0004416611045598984,123.0,114.19383151599322,0.0,,37.0,0.0014792382717132568,0.0,0.998046875,,3571.751708984375,
