timing_s/adv,val-aux/hmmt25/reward/best@4/mean,val-core/aime25/reward/best@8/mean,val-aux/beyondaime/reward/best@4/mean,val-aux/hmmt25/reward/best@2/mean,training/rollout_probs_diff_max,val-aux/brumo25/reward/worst@4/std,perf/time_per_step,val-aux/aime24/reward/worst@2/mean,_timestamp,val-core/avg/reward/best@8/mean,val-aux/aime25/reward/worst@4/std,rollout_corr/kl,val-aux/brumo25/reward/best@4/mean,val-aux/aime24/reward/worst@2/std,timing_s/agent_loop/slowest/generate_sequences,timing_s/update_actor,val-aux/beyondaime/reward/worst@8/std,timing_s/agent_loop/slowest/prompt_length,prompt_length/mean,val-aux/beyondaime/reward/best@4/std,response_length/mean,val-aux/beyondaime/reward/worst@2/std,val-core/aime25/reward/mean@8,timing_s/gen,val-aux/num_turns/mean,actor/grad_norm,rollout_corr/k3_kl,val-aux/brumo25/reward/worst@2/std,critic/advantages/min,rollout_corr/rollout_rs_masked_fraction,timing_s/testing,perf/throughput,val-core/aime25/reward/best@8/std,val-aux/hmmt25/reward/worst@2/std,perf/max_memory_allocated_gb,training/rollout_probs_diff_std,prompt_length/clip_ratio,perf/cpu_memory_used_gb,rollout_corr/chi2_seq,rollout_corr/rollout_rs_eff_sample_size,response/aborted_ratio,val-aux/aime24/reward/worst@4/mean,critic/score/mean,val-core/hmmt25/reward/mean@8,val-aux/aime25/reward/worst@8/std,rollout_corr/log_ppl_abs_diff,val-aux/aime25/reward/best@2/std,rollout_corr/rollout_rs_min,val-aux/brumo25/reward/worst@8/std,val-aux/beyondaime/reward/std@8,response_length_non_aborted/mean,num_turns/mean,rollout_corr/training_log_ppl,val-aux/hmmt25/reward/best@4/std,val-core/beyondaime/reward/mean@8,val-aux/brumo25/reward/best@2/mean,timing_s/agent_loop/tool_calls/mean,rollout_corr/chi2_token,critic/rewards/max,val-aux/aime24/reward/best@4/std,mining/kept_token_ratio,val-core/beyondaime/reward/best@8/mean,val-aux/beyondaime/reward/worst@4/mean,rollout_corr/rollout_rs_max,training/global_step,rollout_corr/rollout_log_ppl,val-aux/num_turns/max,prompt_length/min,_runtime,rollout_corr/log_ppl_diff_max,val-aux/aime25/reward/worst@2/mean,training/rollout_probs_diff_mean,critic/score/max,val-aux/brumo25/reward/worst@8/mean,timing_s/start_profile,val-core/aime24/reward/best@8/mean,training/rollout_probs_diff_valid,rollout_corr/rollout_rs_seq_std,perf/max_memory_reserved_gb,actor/pg_loss,val-aux/aime25/reward/std@8,val-aux/beyondaime/reward/worst@8/mean,adv/mean,mining/masked_adv_mean,rollout_corr/rollout_rs_seq_min,timing_s/agent_loop/generate_sequences/mean,rollout_corr/rollout_rs_std,response_length/min,rollout_corr/rollout_rs_seq_mean,timing_s/agent_loop/slowest/tool_calls,val-aux/brumo25/reward/std@8,timing_per_token_ms/update_actor,timing_s/save_checkpoint,mining/type,val-aux/aime25/reward/worst@8/mean,rollout_corr/rollout_rs_seq_fraction_low,val-core/beyondaime/reward/best@8/std,rollout_corr/training_ppl,val-aux/hmmt25/reward/worst@4/mean,val-aux/aime25/reward/best@4/mean,num_turns/min,val-aux/aime25/reward/best@2/mean,val-aux/num_turns/min,response_length_non_aborted/clip_ratio,val-aux/hmmt25/reward/worst@4/std,val-aux/aime25/reward/best@4/std,val-core/aime24/reward/best@8/std,val-aux/hmmt25/reward/worst@8/mean,critic/advantages/mean,val-aux/brumo25/reward/best@2/std,val-aux/brumo25/reward/worst@4/mean,timing_s/old_log_prob_pre,critic/returns/min,perf/mfu/actor,actor/lr,perf/total_num_tokens,rollout_corr/rollout_ppl,val-core/aime24/reward/mean@8,rollout_corr/rollout_rs_seq_max_deviation,actor/is_ratio_mean,critic/rewards/min,val-aux/aime25/reward/worst@4/mean,timing_s/agent_loop/generate_sequences/min,val-aux/aime24/reward/worst@4/std,val-aux/aime25/reward/worst@2/std,response_length_non_aborted/max,val-aux/hmmt25/reward/std@8,timing_s/agent_loop/slowest/response_length,val-aux/brumo25/reward/best@4/std,val-core/brumo25/reward/best@8/std,timing_s/agent_loop/tool_calls/min,actor/entropy,val-aux/hmmt25/reward/worst@8/std,rollout_corr/log_ppl_diff,rollout_corr/ppl_ratio,val/generations,_step,val-aux/aime24/reward/best@2/std,timing_s/agent_loop/tool_calls/max,val-aux/hmmt25/reward/worst@2/mean,response_length/clip_ratio,training/epoch,critic/rewards/mean,val-aux/brumo25/reward/worst@2/mean,val-aux/hmmt25/reward/best@2/std,val-core/avg/reward/best@8/std,prompt_length/max,val-aux/beyondaime/reward/worst@4/std,rollout_corr/rollout_rs_seq_fraction_high,timing_s/reward,val-aux/aime24/reward/worst@8/std,num_turns/max,distill/teacher_kl,val-core/brumo25/reward/mean@8,timing_per_token_ms/gen,rollout_corr/rollout_rs_seq_masked_fraction,critic/score/min,val-aux/aime24/reward/std@8,response_length_non_aborted/min,val-core/brumo25/reward/best@8/mean,timing_per_token_ms/adv,rollout_corr/rollout_is_catastrophic_token_fraction,critic/returns/max,val-aux/beyondaime/reward/worst@2/mean,val-aux/aime24/reward/worst@8/mean,rollout_corr/log_ppl_diff_min,response_length/max,timing_s/agent_loop/generate_sequences/max,rollout_corr/rollout_rs_ratio_fraction_low,val-aux/beyondaime/reward/best@2/mean,val-aux/beyondaime/reward/best@2/std,timing_s/stop_profile,val-core/hmmt25/reward/best@8/std,timing_s/step,val-aux/aime24/reward/best@2/mean,val-core/avg/reward/mean@8,rollout_corr/rollout_rs_seq_max,critic/returns/mean,rollout_corr/rollout_rs_mean,critic/advantages/max,val-aux/aime24/reward/best@4/mean,rollout_corr/rollout_is_veto_fraction,training/rollout_actor_probs_pearson_corr,val-core/hmmt25/reward/best@8/mean,rollout_corr/rollout_rs_ratio_fraction_high
,0.027299999999999998,0.19706666666666667,0.08575,0.016,,0.06471388439823518,,0.05963333333333333,1769951952.5434222,0.173182,0.026285505744092705,,0.27373333333333333,0.07825446516296057,,,0.0046669648942615875,,,0.04922421035838808,,0.03487469319798765,0.07083333333333333,,2.0,,,0.10363736136699418,,,,,0.060743907771084175,0.008207504097185592,,,,,,,,0.028233333333333333,,0.008333333333333333,0.004455087175018914,,0.10424856093817055,,0.03576765721875235,0.05322063694846225,,,,0.03278233184729364,0.04,0.22619999999999998,,,,0.06778623805753797,,0.10731,0.005319999999999999,,,,2.0,,534.194584654,,0.02806666666666667,,,0.04963333333333333,,0.20729999999999998,,,,,0.09868008594003586,0.00066,,,,,,,,,0.12819524633876023,,,,0.00030000000000000003,,0.03611369971184855,,3.3333333333333335e-05,0.1593333333333333,,0.11376666666666667,2.0,,0.001053565375285274,0.09062347326054626,0.04583734184184687,0.0,,0.11518303819446392,0.07313333333333333,,,,,,,0.1,,,,0.005566666666666666,,0.05190522927339128,0.0650343353567755,,0.022047927592204922,,0.08724678405004166,0.05234266005620178,,,0.0,,,"{'size': 83186, 'nrows': 1, '_latest_artifact_path': 'wandb-client-artifact://408qee5h6e912p35m61k672kxi1c27x4y3eh3i5kyfadqcngg1eulufpsjtwj3qz624z5y34ne6d8jtfolh2gu7e9a6dl3hpoorttn3wkq5v2fijjt71kc587t5748p8:latest/val/generations.table.json', '_type': 'table-file', 'ncols': 31, 'log_mode': 'IMMUTABLE', 'sha256': '54784f3717b07f19f62c553e7d5fe27fe0166d02b021f57a6ef733d6dca75857', 'artifact_path': 'wandb-client-artifact://hhzavh4ye5isrznno3ri5m5cv66epjgj7uiuryet91ul4lc8zlreg7ir77u9rja5lhkfauqnthj4may8vxol7bcdwx7wfaj7gueyt2jpo0brof6w9yn1grhmgt37m6mu/val/generations.table.json', 'path': 'media/table/val/generations_0_54784f3717b07f19f62c.table.json'}",0,0.08904485505491834,,0.0010333333333333334,,,,0.11440000000000002,0.028456795614982874,0.04534101385491654,,0.01595991958303908,,,0.024948503821672026,,,0.17083333333333334,,,,0.09762405899982199,,0.3105,,,,0.01744,0.007500000000000001,,,,,0.062029999999999995,0.05535815385974749,,0.03166745989360132,,0.14126666666666668,0.07799999999999999,,,,,0.1781,,,0.04373333333333333,
2.452370173006784,,,,,0.4274584949016571,,316.50666127499426,,1769952269.7838135,,,0.0006663316895583193,,,0.0,92.0731273519923,,102.0,94.259765625,,1264.16259765625,,,180.1487961479579,,1.7759732007980347,0.0006522774331187975,,-20.81412124633789,5.7937313613365404e-06,,2197.4648091077925,,,154.893461227417,0.008898669853806496,0.0,336.8548583984375,1.583891339134425,0.9987102713144839,0.0,,-501.7430114746094,,,0.0021374206603468338,,0.19131137430667877,,,1264.16259765625,2.0,1.0415871744044125,,,,0.0,0.0012823734432458878,-32.14161682128906,,0.30000039935112,,,2.8582763671875,1.0,1.041536203585565,,36.0,862.017800211,0.037362098693847656,,0.0029521232936531305,-32.14161682128906,,0.0003059210139326751,,1.0,0.009677072055637836,161.193359375,0.0004571498926679851,,,-6.035171917773141e-09,-0.18405970931053162,0.9646380543708801,0.0,0.035937633365392685,2.0,1.0007660388946533,0.0,,0.03309543697900084,,oracle_entropy,,0.0,,39.85455821827054,,,2.0,,,0.0341796875,,,,,-0.055217985063791275,,,23.132163943024352,-27.451101303100586,0.09950816929323428,1e-05,2782049.0,40.868776832707226,,0.2884310483932495,1.0,-5020.58154296875,,0.0,,,8192.0,,791.0,,,0.0,1.2043263912200928,,5.0957563189513166e-05,1.0000854404643178,,1,,0.0,,0.0341796875,0.0,-501.7430114746094,,,,269.0,,0.0,18.34354719496332,,2.0,0.39689749479293823,,0.06958225115361226,0.0068359375,-5020.58154296875,,2.0,,0.0008814978359499722,0.0,5.571369647979736,,,-0.23389625549316406,8192.0,0.0,3.86248757422436e-06,,,5.5935990530997515e-05,,316.50666127499426,,,1.2884310483932495,-5.304350292334448e-09,0.9999966025352478,4.4531145095825195,,0.0,0.9997102618217468,,1.93124378711218e-06
2.095122284023091,,,,,0.4817584455013275,,327.6282255620463,,1769952597.606608,,,0.0007172452239387894,,,0.0,97.4809361009975,,65.0,100.365234375,,1573.5791015625,,,185.37501777498983,,1.7696349620819092,0.0006950758647690236,,-22.700517654418945,1.1481091860332526e-05,,2615.9513531830607,,,161.79276990890503,0.009960724040865898,0.0,365.66021728515625,3.0730251050554216,0.9985989914500266,0.0,,-503.27264404296875,,,0.001119899656259804,,0.009608407504856586,,,1573.5791015625,2.0,0.6194574586115777,,,,0.0,0.0013520102947950363,-50.97057342529297,,0.30000004172325134,,,2.7371296882629395,2.0,0.6187214562669396,,34.0,2025.276338724,0.04459381103515625,,0.0036392989568412304,-50.97057342529297,,4.512001760303974e-05,,1.0,0.0016054818406701088,168.41796875,0.0004565147446555784,,,-1.3030316381446028e-08,-0.18874163925647736,0.9572499394416809,0.0,0.03745470568537712,10.0,0.999941349029541,0.0,,0.028434704971182716,,oracle_entropy,,0.0,,3.784475350752473,,,2.0,,,0.02587890625,,,,,-0.056622497737407684,,,23.56918383698212,-31.717716217041016,0.1147513921871045,1e-05,3428238.0,3.7405845979228616,,0.04275006055831909,1.0,-4122.58154296875,,0.0,,,8192.0,,648.0,,,0.0,0.8400877714157104,,0.0007360040899584419,1.0007376405410469,,2,,0.0,,0.02587890625,0.0,-503.27264404296875,,,,454.0,,0.0,18.762175130017567,,2.0,0.31982672214508057,,0.05752182734764741,0.015625,-4122.58154296875,,10.0,,0.0006111367658905511,0.0,6.701076030731201,,,-0.008730411529541016,8192.0,0.0,9.61929345066892e-06,,,5.58079918846488e-05,,327.6282255620463,,,1.0110849142074585,-1.2253800640849022e-08,0.9999752640724182,6.021127700805664,,0.0,0.9995747208595276,,1.8617986370372819e-06
3.8450632230378687,,,,,0.9999998807907104,,1163.0646702779923,,1769953760.865614,,,0.000585633565151511,,,0.0,270.22854329197435,,78.0,98.34375,,5882.17578125,,,738.2184264509706,,1.5243339538574219,0.0006627988232139614,,-31.56949234008789,0.11290108412504196,,2632.72204740612,,,188.55306196212769,0.16229383647441864,0.0,470.07666015625,131.3774230973795,0.9287912958589296,0.0,,-890.4855346679688,,,0.000712002266482159,,2.06115369216775e-09,,,5882.17578125,2.0,0.5571035351604223,,,,0.0,0.0014910241588950157,305.8782043457031,,0.30000007152557373,,,122691.25,3.0,0.5564680085517466,,38.0,3339.961406863,0.0038399696350097656,,0.10978182405233383,305.8782043457031,,5.308800609782338e-05,,1.0,0.5040832757949829,195.37890625,0.0004317658358559129,,,1.8276373747738717e-09,-0.18275870382785797,0.7979573011398315,0.0,0.24789364635944366,363.0,0.992988109588623,0.0,,0.02206288771649672,,oracle_entropy,,0.0,,1.8364984299987555,,,2.0,,,0.453125,,,,,-0.054827626794576645,,,85.97682023403468,-46.688499450683594,0.17788192905933645,1e-05,12248104.0,1.8352612657472491,,14.970573425292969,1.0,-3552.7255859375,,0.0,,,8192.0,,8192.0,,,0.0,1.2157565355300903,,0.000635529165265325,1.0006359526887536,,3,,0.0,,0.453125,0.0,-890.4855346679688,,,,342.0,,0.005859375,64.26218116597738,,2.0,0.15138709545135498,,0.06127974230037602,0.89013671875,-3552.7255859375,,363.0,,0.0003139313009619994,0.0,9.603886604309082,,,-0.0026422739028930664,8192.0,0.0,0.09746912866830826,,,5.987199256196618e-05,,1163.0646702779923,,,15.970573425292969,1.1879642825007863e-09,0.9931789040565491,8.973069190979004,,0.0,0.884525716304779,,0.015431948937475681
3.9958167980075814,,,,,1.0,,1314.4707767729997,,1769955075.550418,,,0.0005605148784297853,,,0.0,295.23803553101607,,115.0,94.162109375,,6509.79296875,,,851.6785627619829,,1.1650850772857666,0.0005682262242316938,,-30.765361785888672,0.0954362154006958,,2572.308992901951,,,189.02953720092773,0.1620040088891983,0.0,471.71722412109375,30.434817993082106,0.9388162886026361,0.0,,-848.989501953125,,,0.0006619142632189323,,2.06115369216775e-09,,,6509.79296875,2.0,0.4066776215331629,,,,0.0,0.001158406026661396,1339.4949951171875,,0.3000001311302185,,,32380.111328125,4.0,0.40608739538583905,,37.0,5005.076550962,0.0038189291954040527,,0.11255034804344177,1339.4949951171875,,3.705598646774888e-05,,1.0,0.18890775740146637,195.86328125,0.0004785575181358581,,,-6.47819020649365e-10,-0.2033614069223404,0.7495248317718506,0.0,0.22887255251407623,165.0,0.9665892720222473,0.0,,0.021829221327404717,,oracle_entropy,,0.0,,1.5459236586466432,,,2.0,,,0.6015625,,,,,-0.06100844591856003,,,91.29552905302262,-49.92117691040039,0.1830548060788294,1e-05,13524900.0,1.5449514398351312,,3.8889479637145996,1.0,-3239.7529296875,,0.0,,,8192.0,,8192.0,,,0.0,0.9670227766036987,,0.0005902243728996837,1.0005905842408538,,4,,0.0,,0.6015625,0.0,-848.989501953125,,,,541.0,,0.005859375,71.72243531403365,,2.0,0.13041728734970093,,0.06388201210390827,0.90478515625,-3239.7529296875,,165.0,,0.00029544150404125586,0.0,11.973193168640137,,,-0.0032710134983062744,8192.0,0.0,0.0831284373998642,,,5.615997361019254e-05,,1314.4707767729997,,,4.8889479637146,-1.847296482448968e-10,0.9608598947525024,8.952108383178711,,0.0,0.8627655506134033,,0.012307778932154179
4.050940874963999,,,,,0.999999463558197,,1664.9247031980194,,1769956740.6653883,,,0.00027641627434604743,,,0.0,357.5081814279547,,84.0,97.326171875,,7973.00537109375,,,1098.8831507790019,,7.48746919631958,0.0002486956010443464,,-39.49745559692383,0.04549684375524521,,2481.7997727243496,,,192.69330501556396,0.15733826160430908,0.0,486.16046142578125,7.138582741841674,0.9758564008306044,0.0,,-974.86767578125,,,0.0003196626748831477,,2.06115369216775e-09,,,7973.00537109375,2.0,0.10421995172509924,,,,0.0,0.0004481896758079529,2054.20849609375,,0.30000007152557373,,,228282.859375,5.0,0.10394236241700128,,40.0,6870.946154052,0.0014579296112060547,,0.0794735997915268,2054.20849609375,,3.8048019632697105e-05,,1.0,0.628176212310791,199.185546875,0.0009245935843864572,,,-7.0176011668365845e-09,-0.3944845497608185,0.6083806753158569,0.0,0.14670820534229279,2582.0,0.9584826827049255,0.0,,0.02163040524214365,,oracle_entropy,,0.0,,1.110571675002575,,,2.0,,,0.8564453125,,,,,-0.11834538727998734,,,114.98832676000893,-53.90449523925781,0.1894637649594974,1e-05,16528039.0,1.1102593708783388,,27.784393310546875,1.0,-3354.59814453125,,0.0,,,8192.0,,8192.0,,,0.0,0.3354809880256653,,0.00027758970827562734,1.000277677550912,,5,,0.0,,0.8564453125,0.0,-974.86767578125,,,,494.0,,0.00439453125,88.93851376796374,,2.0,0.12227103114128113,,0.06729758898841715,0.99951171875,-3354.59814453125,,2582.0,,0.000245095069957422,0.0,11.777972221374512,,,-0.0005717165768146515,8192.0,0.0,0.04329495504498482,,,5.190499359741807e-05,,1664.9247031980194,,,28.784393310546875,-6.9079511000325056e-09,0.9583035111427307,11.777972221374512,,0.0,0.7042640447616577,,0.0022018880117684603
4.484477013000287,,,,,0.9999997615814209,,1865.645459975989,,1769958606.535052,,,0.00034566163901672553,,,0.0,368.4307451180066,,78.0,95.72265625,,8189.318359375,,,1284.915619150037,,1.4058510065078735,0.0003461021824477939,,-40.352745056152344,0.05254659429192543,,2273.7122840341776,,,192.97778367996216,0.15348348021507263,0.0,488.91619873046875,118.18858557613567,0.9685620032770308,0.0,,-1262.42724609375,,,0.00038928110097913304,,2.06115369216775e-09,,,8189.318359375,2.0,0.14193062321282923,,,,0.0,0.0006976388394832611,2172.591064453125,,0.30000048875808716,,,96047.3125,6.0,0.14158315648091957,,35.0,8757.478868702,0.0017308294773101807,,0.08474629372358322,2172.591064453125,,3.967998782172799e-05,,1.0,0.29453912377357483,199.53125,0.0009401641232216207,,,1.0324612276235712e-08,-0.4007200598716736,0.7797719836235046,0.0,0.16756266355514526,6637.0,0.9572667479515076,0.0,,0.02171357081098055,,oracle_entropy,,0.0,,1.15391094237566,,,2.0,,,0.9951171875,,,,,-0.12021621316671371,,,115.79683192400262,-53.090206146240234,0.19002596999775795,1e-05,16967764.0,1.1535027828067541,,11.695657730102539,1.0,-3429.93212890625,,0.0,,,8192.0,,8192.0,,,0.0,0.4061986804008484,,0.00034746800793072907,1.0003475919365883,,6,,0.0,,0.9951171875,0.0,-1262.42724609375,,,,742.0,,0.00341796875,91.40350774704712,,2.0,0.15415535867214203,,0.0766120178909477,1.0,-3429.93212890625,,6637.0,,0.0002642939289466949,0.0,12.13770580291748,,,-0.0007692724466323853,8192.0,0.0,0.04767565801739693,,,5.232001421973109e-05,,1865.645459975989,,,12.695657730102539,1.0174812992147508e-08,0.9572668671607971,12.13770580291748,,0.0,0.7701118588447571,,0.004870936274528503
4.528375027002767,,,,,0.999999463558197,,1886.323327457998,,1769960493.0677712,,,0.0005761773920767155,,,0.0,369.9516167269903,,96.0,95.259765625,,8192.0,,,1299.6857248320011,,1.4798123836517334,0.0006072319590657571,,-30.16758918762207,0.08842945098876953,,2249.390090360572,,,192.97778367996216,0.16111764311790466,0.0,487.39404296875,35.056505024433136,0.9435369814268961,0.0,,-1415.667724609375,,,0.0006068138136470225,,2.06115369216775e-09,,,8192.0,2.0,0.2806048730853945,,,,0.0,0.0012831436470150948,1309.30908203125,,0.3000011146068573,,,249271.078125,7.0,0.28002729336731136,,39.0,10639.891410645,0.0020426511764526367,,0.10823537409305573,1309.30908203125,,3.910501254722476e-05,,1.0,0.7060945630073547,199.53125,0.0007513517152801796,,,-6.640842986627149e-09,-0.32032427191734314,0.8130306005477905,0.0,0.2233307659626007,8192.0,0.9830816984176636,0.0,,0.021797366435194927,,oracle_entropy,,0.0,,1.3279229942709208,,,2.0,,,1.0,,,,,-0.09609764069318771,,,120.02629042800982,-51.76105880737305,0.18929300260945517,1e-05,16972308.0,1.3271444076672196,,30.350725173950195,1.0,-3305.0302734375,,0.0,,,8192.0,,8192.0,,,0.0,0.6735049486160278,,0.0005775803765573073,1.0005778400227427,,7,,0.0,,1.0,0.0,-1415.667724609375,,,,306.0,,0.00537109375,91.5129070020048,,2.0,0.17281098663806915,,0.07746730594825751,1.0,-3305.0302734375,,8192.0,,0.00026680961876267897,0.0,10.593616485595703,,,-0.0006991922855377197,8192.0,0.0,0.07637453079223633,,,5.360000068321824e-05,,1886.323327457998,,,31.350725173950195,-5.922482504416848e-09,0.9830816984176636,10.297769546508789,,0.0,0.8279659748077393,,0.012054920196533203
4.482877483998891,,,,,0.9999990463256836,,1882.1804693029844,,1769962375.4801807,,,0.0008374588308015518,,,0.0,367.51396892697085,,87.0,98.396484375,,8192.0,,,1300.195004403009,,2.1866748332977295,0.0008849590985846589,,-25.39366912841797,0.12373775243759155,,2255.1944774838225,,,192.97778367996216,0.15415939688682556,0.0,486.796630859375,1937.2992782755755,0.9164904760947488,0.0,,-1534.997314453125,,,0.0008546258031856269,,2.06115369216775e-09,,,8192.0,2.0,0.7238842933438718,,,,0.0,0.0018756082281470299,-723.111572265625,,0.3000001013278961,,,11845.4912109375,8.0,0.7230474357493222,,36.0,12519.837138702,0.0027097463607788086,,0.10099953413009644,-723.111572265625,,3.907299833372235e-05,,1.0,0.09394554048776627,199.53125,0.00046796576157248637,,,-7.7055570812945e-09,-0.19956918060779572,0.8403472900390625,0.0,0.2776584327220917,8192.0,0.9849851727485657,0.0,,0.021645548614994976,,oracle_entropy,,0.0,,2.082115752622485,,,2.0,,,1.0,,,,,-0.05987078323960304,,,117.72958465502597,-41.464263916015625,0.19066603583145592,1e-05,16978732.0,2.08035234361887,,1.4618635177612305,1.0,-3093.59619140625,,0.0,,,8192.0,,8192.0,,,0.0,1.1713497638702393,,0.0008368528506252915,1.0008373353630304,,8,,0.0,,1.0,0.0,-1534.997314453125,,,,484.0,,0.00146484375,91.65418923500692,,2.0,0.18737760186195374,,0.0774976613761788,1.0,-3093.59619140625,,8192.0,,0.00026402899132861574,0.0,8.406929016113281,,,-0.0010358691215515137,8192.0,0.0,0.10220474004745483,,,5.4912001360207796e-05,,1882.1804693029844,,,2.4618635177612305,-7.601764551168344e-09,0.9849852323532104,8.406929016113281,,0.0,0.8902366757392883,,0.02153301239013672
4.096970062004402,,,,,0.9999969601631165,,1879.6939638119657,,1769964255.4258325,,,0.0008127590749609226,,,0.0,368.1259755360079,,123.0,96.2265625,,8192.0,,,1298.5150536000147,,1.6007896661758423,0.0008911771833481907,,-16.193864822387695,0.12139898538589478,,2257.5866506450643,,,193.34323406219482,0.16477389633655548,0.0,493.00311279296875,217.09192744782194,0.9215151828066607,0.0,,-1491.469970703125,,,0.0008374162134714425,,2.06115369216775e-09,,,8192.0,2.0,0.5853564983699471,,,,0.0,0.001945802941918373,-99.84346008300781,,0.3000001013278961,,,17899.416015625,9.0,0.5845448337495327,,37.0,15746.201372205,0.0026755928993225098,,0.10347133129835129,-99.84346008300781,,4.8735993914306164e-05,,1.0,0.12305852025747299,200.177734375,0.0005291828422286926,,,-5.8300342331563115e-09,-0.22570855915546417,0.8361784219741821,0.0,0.2700118124485016,8192.0,0.9862544536590576,0.0,,0.021687270507959325,,oracle_entropy,,0.0,,1.8087532548233867,,,2.0,,,1.0,,,,,-0.06771259009838104,,,116.95587347599212,-43.71431350708008,0.19025757915922856,1e-05,16974288.0,1.8072643745690584,,2.2104592323303223,1.0,-2827.292724609375,,0.0,,,8192.0,,8192.0,,,0.0,0.9737980365753174,,0.0008116633107420057,1.000812136568129,,9,,0.0,,1.0,0.0,-1491.469970703125,,,,1533.0,,0.00439453125,91.43315023701871,,2.0,0.1820642203092575,,0.07739752850532619,1.0,-2827.292724609375,,8192.0,,0.00024136329382442445,0.0,8.266798973083496,,,-0.0008636116981506348,8192.0,0.0,0.10132968425750732,,,6.47690030746162e-05,,1879.6939638119657,,,3.2104592323303223,-5.8838627303714475e-09,0.9862543940544128,8.266798973083496,,0.0,0.8683427572250366,,0.02006930112838745
